indicator,areacd,areanm,geography,observation,unit,measure,period,lower_confidence_interval_95,upper_confidence_interval_95,observation_status
inward-foreign-direct-investment-fdi,tln,northern-ireland,itl-level-1,10448.0,£ million,Pounds,2019,,,
inward-foreign-direct-investment-fdi,tln,northern-ireland,itl-level-1,10860.0,£ million,Pounds,2018,,,
inward-foreign-direct-investment-fdi,tln,northern-ireland,itl-level-1,19395.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,k02000001,united-kingdom,country,1769316.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,k02000001,united-kingdom,country,1753307.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,k02000001,united-kingdom,country,1651752.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,k02000001,united-kingdom,country,1453071.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,k02000001,united-kingdom,country,1369138.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,k02000001,united-kingdom,country,1274595.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,k02000001,united-kingdom,country,1083975.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,k99000001,uk-not-allocated,itl-level-1,2597.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,k99000001,uk-not-allocated,itl-level-1,3022.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,k99000001,uk-not-allocated,itl-level-1,46752.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,k99000001,uk-not-allocated,itl-level-1,34911.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,k99000001,uk-not-allocated,itl-level-1,24720.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,k99000001,uk-not-allocated,itl-level-1,27718.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,k99000001,uk-not-allocated,itl-level-1,16075.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlc,north-east,itl-level-1,18069.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlc,north-east,itl-level-1,20185.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlc,north-east,itl-level-1,28638.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlc,north-east,itl-level-1,26718.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlc,north-east,itl-level-1,26878.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlc,north-east,itl-level-1,19089.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlc,north-east,itl-level-1,21233.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlc1,tees-valley-and-durham,itl-level-2,9515.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlc1,tees-valley-and-durham,itl-level-2,9247.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlc1,tees-valley-and-durham,itl-level-2,10916.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlc1,tees-valley-and-durham,itl-level-2,18321.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlc1,tees-valley-and-durham,itl-level-2,16448.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlc1,tees-valley-and-durham,itl-level-2,16413.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlc1,tees-valley-and-durham,itl-level-2,10161.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,e47000006,tees-valley,combined-authority-or-city-region,4450.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,e47000006,tees-valley,combined-authority-or-city-region,3249.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,e47000006,tees-valley,combined-authority-or-city-region,4061.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,e47000006,tees-valley,combined-authority-or-city-region,4069.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,e47000006,tees-valley,combined-authority-or-city-region,4352.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,e47000006,tees-valley,combined-authority-or-city-region,5442.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,e47000006,tees-valley,combined-authority-or-city-region,5151.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlc2,northumberland-and-tyne-and-wear,itl-level-2,10271.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlc2,northumberland-and-tyne-and-wear,itl-level-2,10317.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlc2,northumberland-and-tyne-and-wear,itl-level-2,10465.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlc2,northumberland-and-tyne-and-wear,itl-level-2,8554.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlc2,northumberland-and-tyne-and-wear,itl-level-2,8173.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlc2,northumberland-and-tyne-and-wear,itl-level-2,10938.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlc2,northumberland-and-tyne-and-wear,itl-level-2,11072.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,e47000011,north-of-tyne,combined-authority-or-city-region,7211.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,e47000011,north-of-tyne,combined-authority-or-city-region,6760.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,e47000011,north-of-tyne,combined-authority-or-city-region,5294.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,e47000011,north-of-tyne,combined-authority-or-city-region,5168.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,e47000011,north-of-tyne,combined-authority-or-city-region,6763.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,e47000011,north-of-tyne,combined-authority-or-city-region,7025.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,e47000011,north-of-tyne,combined-authority-or-city-region,6630.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tld,north-west,itl-level-1,61386.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tld,north-west,itl-level-1,61238.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tld,north-west,itl-level-1,73067.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tld,north-west,itl-level-1,79472.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tld,north-west,itl-level-1,92135.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tld,north-west,itl-level-1,46385.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tld,north-west,itl-level-1,67035.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tld1,cumbria,itl-level-2,4993.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tld1,cumbria,itl-level-2,6634.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tld1,cumbria,itl-level-2,4360.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tld1,cumbria,itl-level-2,2983.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tld1,cumbria,itl-level-2,2882.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tld1,cumbria,itl-level-2,2343.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tld1,cumbria,itl-level-2,5993.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tld3,greater-manchester,itl-level-2,32034.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tld3,greater-manchester,itl-level-2,36693.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tld3,greater-manchester,itl-level-2,35373.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tld3,greater-manchester,itl-level-2,38487.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tld3,greater-manchester,itl-level-2,23938.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tld3,greater-manchester,itl-level-2,34154.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tld3,greater-manchester,itl-level-2,30749.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,e47000001,greater-manchester,combined-authority-or-city-region,23938.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,e47000001,greater-manchester,combined-authority-or-city-region,34154.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,e47000001,greater-manchester,combined-authority-or-city-region,30749.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,e47000001,greater-manchester,combined-authority-or-city-region,36693.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,e47000001,greater-manchester,combined-authority-or-city-region,32034.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,e47000001,greater-manchester,combined-authority-or-city-region,38487.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,e47000001,greater-manchester,combined-authority-or-city-region,35373.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tld4,lancashire,itl-level-2,5962.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tld4,lancashire,itl-level-2,7994.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tld4,lancashire,itl-level-2,5435.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tld4,lancashire,itl-level-2,7781.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tld4,lancashire,itl-level-2,6385.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tld4,lancashire,itl-level-2,5814.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tld4,lancashire,itl-level-2,4368.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tld6,cheshire,itl-level-2,12509.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tld6,cheshire,itl-level-2,12980.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tld6,cheshire,itl-level-2,11864.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tld6,cheshire,itl-level-2,17301.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tld6,cheshire,itl-level-2,10330.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tld6,cheshire,itl-level-2,8449.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tld6,cheshire,itl-level-2,11924.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tld7,merseyside,itl-level-2,20691.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tld7,merseyside,itl-level-2,7288.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tld7,merseyside,itl-level-2,8206.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tld7,merseyside,itl-level-2,9197.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tld7,merseyside,itl-level-2,10352.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tld7,merseyside,itl-level-2,22359.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tld7,merseyside,itl-level-2,11915.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,e47000004,liverpool-city-region,combined-authority-or-city-region,22359.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,e47000004,liverpool-city-region,combined-authority-or-city-region,20691.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,e47000004,liverpool-city-region,combined-authority-or-city-region,11915.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,e47000004,liverpool-city-region,combined-authority-or-city-region,10352.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,e47000004,liverpool-city-region,combined-authority-or-city-region,7288.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,e47000004,liverpool-city-region,combined-authority-or-city-region,8206.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,e47000004,liverpool-city-region,combined-authority-or-city-region,9197.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tle,yorkshire-and-the-humber,itl-level-1,45121.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tle,yorkshire-and-the-humber,itl-level-1,40508.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tle,yorkshire-and-the-humber,itl-level-1,42944.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tle,yorkshire-and-the-humber,itl-level-1,44856.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tle,yorkshire-and-the-humber,itl-level-1,45360.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tle,yorkshire-and-the-humber,itl-level-1,42227.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tle,yorkshire-and-the-humber,itl-level-1,61364.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tle1,east-yorkshire-and-northern-lincolnshire,itl-level-2,10379.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tle1,east-yorkshire-and-northern-lincolnshire,itl-level-2,4034.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tle1,east-yorkshire-and-northern-lincolnshire,itl-level-2,3623.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tle1,east-yorkshire-and-northern-lincolnshire,itl-level-2,5441.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tle1,east-yorkshire-and-northern-lincolnshire,itl-level-2,3058.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tle1,east-yorkshire-and-northern-lincolnshire,itl-level-2,4893.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tle1,east-yorkshire-and-northern-lincolnshire,itl-level-2,4739.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tle2,north-yorkshire,itl-level-2,4803.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tle2,north-yorkshire,itl-level-2,13402.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tle2,north-yorkshire,itl-level-2,15683.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tle2,north-yorkshire,itl-level-2,12696.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tle2,north-yorkshire,itl-level-2,6175.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tle2,north-yorkshire,itl-level-2,5270.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tle2,north-yorkshire,itl-level-2,5185.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tle3,south-yorkshire,itl-level-2,8513.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tle3,south-yorkshire,itl-level-2,10012.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tle3,south-yorkshire,itl-level-2,8694.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tle3,south-yorkshire,itl-level-2,6100.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tle3,south-yorkshire,itl-level-2,7042.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tle3,south-yorkshire,itl-level-2,7111.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tle3,south-yorkshire,itl-level-2,8244.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,e47000002,south-yorkshire,combined-authority-or-city-region,6100.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,e47000002,south-yorkshire,combined-authority-or-city-region,7111.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,e47000002,south-yorkshire,combined-authority-or-city-region,8694.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,e47000002,south-yorkshire,combined-authority-or-city-region,7042.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,e47000002,south-yorkshire,combined-authority-or-city-region,8244.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,e47000002,south-yorkshire,combined-authority-or-city-region,10012.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,e47000002,south-yorkshire,combined-authority-or-city-region,8513.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tle4,west-yorkshire,itl-level-2,37288.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tle4,west-yorkshire,itl-level-2,24865.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tle4,west-yorkshire,itl-level-2,21806.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tle4,west-yorkshire,itl-level-2,23632.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tle4,west-yorkshire,itl-level-2,21083.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tle4,west-yorkshire,itl-level-2,18944.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tle4,west-yorkshire,itl-level-2,19666.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,e47000003,west-yorkshire,combined-authority-or-city-region,23632.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,e47000003,west-yorkshire,combined-authority-or-city-region,21083.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,e47000003,west-yorkshire,combined-authority-or-city-region,24865.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,e47000003,west-yorkshire,combined-authority-or-city-region,19666.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,e47000003,west-yorkshire,combined-authority-or-city-region,21806.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,e47000003,west-yorkshire,combined-authority-or-city-region,18944.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,e47000003,west-yorkshire,combined-authority-or-city-region,37288.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlf,east-midlands,itl-level-1,31444.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlf,east-midlands,itl-level-1,40121.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlf,east-midlands,itl-level-1,36809.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlf,east-midlands,itl-level-1,45182.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlf,east-midlands,itl-level-1,41570.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlf,east-midlands,itl-level-1,33993.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlf,east-midlands,itl-level-1,37563.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlf1,derbyshire-and-nottinghamshire,itl-level-2,16894.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlf1,derbyshire-and-nottinghamshire,itl-level-2,22059.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlf1,derbyshire-and-nottinghamshire,itl-level-2,19285.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlf1,derbyshire-and-nottinghamshire,itl-level-2,25983.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlf1,derbyshire-and-nottinghamshire,itl-level-2,20706.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlf1,derbyshire-and-nottinghamshire,itl-level-2,14979.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlf1,derbyshire-and-nottinghamshire,itl-level-2,19006.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlf2,leicestershire-rutland-and-northamptonshire,itl-level-2,16786.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlf2,leicestershire-rutland-and-northamptonshire,itl-level-2,12584.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlf2,leicestershire-rutland-and-northamptonshire,itl-level-2,15195.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlf2,leicestershire-rutland-and-northamptonshire,itl-level-2,20361.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlf2,leicestershire-rutland-and-northamptonshire,itl-level-2,18004.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlf2,leicestershire-rutland-and-northamptonshire,itl-level-2,9456.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlf2,leicestershire-rutland-and-northamptonshire,itl-level-2,20249.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlf3,lincolnshire,itl-level-2,2666.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlf3,lincolnshire,itl-level-2,2228.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlf3,lincolnshire,itl-level-2,2315.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlf3,lincolnshire,itl-level-2,2762.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlf3,lincolnshire,itl-level-2,2329.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlf3,lincolnshire,itl-level-2,1554.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlf3,lincolnshire,itl-level-2,1281.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlg,west-midlands,itl-level-1,52780.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlg,west-midlands,itl-level-1,63809.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlg,west-midlands,itl-level-1,70681.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlg,west-midlands,itl-level-1,73554.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlg,west-midlands,itl-level-1,100583.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlg,west-midlands,itl-level-1,107051.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlg,west-midlands,itl-level-1,119432.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlg1,herefordshire-worcestershire-and-warwickshire,itl-level-2,15319.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlg1,herefordshire-worcestershire-and-warwickshire,itl-level-2,36585.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlg1,herefordshire-worcestershire-and-warwickshire,itl-level-2,42472.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlg1,herefordshire-worcestershire-and-warwickshire,itl-level-2,17329.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlg1,herefordshire-worcestershire-and-warwickshire,itl-level-2,16469.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlg1,herefordshire-worcestershire-and-warwickshire,itl-level-2,26018.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlg1,herefordshire-worcestershire-and-warwickshire,itl-level-2,10773.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlg2,shropshire-and-staffordshire,itl-level-2,12583.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlg2,shropshire-and-staffordshire,itl-level-2,14020.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlg2,shropshire-and-staffordshire,itl-level-2,11822.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlg2,shropshire-and-staffordshire,itl-level-2,14342.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlg2,shropshire-and-staffordshire,itl-level-2,14536.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlg2,shropshire-and-staffordshire,itl-level-2,12965.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlg2,shropshire-and-staffordshire,itl-level-2,10446.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlg3,west-midlands,itl-level-2,31561.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlg3,west-midlands,itl-level-2,42205.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlg3,west-midlands,itl-level-2,46288.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlg3,west-midlands,itl-level-2,68505.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlg3,west-midlands,itl-level-2,66497.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlg3,west-midlands,itl-level-2,35907.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlg3,west-midlands,itl-level-2,41247.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,e47000007,west-midlands,combined-authority-or-city-region,41247.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,e47000007,west-midlands,combined-authority-or-city-region,35907.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,e47000007,west-midlands,combined-authority-or-city-region,31561.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,e47000007,west-midlands,combined-authority-or-city-region,42205.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,e47000007,west-midlands,combined-authority-or-city-region,66497.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,e47000007,west-midlands,combined-authority-or-city-region,68505.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,e47000007,west-midlands,combined-authority-or-city-region,46288.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlh,east-of-england,itl-level-1,95497.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlh,east-of-england,itl-level-1,98142.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlh,east-of-england,itl-level-1,80491.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlh,east-of-england,itl-level-1,98721.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlh,east-of-england,itl-level-1,92784.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlh,east-of-england,itl-level-1,89322.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlh,east-of-england,itl-level-1,83241.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlh1,east-anglia,itl-level-2,21601.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlh1,east-anglia,itl-level-2,20853.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlh1,east-anglia,itl-level-2,22686.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlh1,east-anglia,itl-level-2,42200.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlh1,east-anglia,itl-level-2,40840.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlh1,east-anglia,itl-level-2,36669.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlh1,east-anglia,itl-level-2,20436.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,e47000008,cambridgeshire-and-peterborough,combined-authority-or-city-region,7445.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,e47000008,cambridgeshire-and-peterborough,combined-authority-or-city-region,8173.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,e47000008,cambridgeshire-and-peterborough,combined-authority-or-city-region,8374.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,e47000008,cambridgeshire-and-peterborough,combined-authority-or-city-region,8517.0,£ million,Pounds,2021,,,
