Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description
jordanstown_3,Jordanstown_3,jordanstown_3,,530,
katesbridge,Katesbridge,katesbridge,,531,
keady,Keady,keady,,532,
kells_1,Kells_1,kells_1,,533,
kells_2,Kells_2,kells_2,,534,
kernan_1,Kernan_1,kernan_1,,535,
kernan_2,Kernan_2,kernan_2,,536,
kesh-ederney-and-lack_1,Kesh Ederney and Lack_1,kesh-ederney-and-lack_1,,537,
kesh-ederney-and-lack_2,Kesh Ederney and Lack_2,kesh-ederney-and-lack_2,,538,
kilfennan_1,Kilfennan_1,kilfennan_1,,539,
kilfennan_2,Kilfennan_2,kilfennan_2,,540,
kilkeel-central_1,Kilkeel Central_1,kilkeel-central_1,,541,
kilkeel-central_2,Kilkeel Central_2,kilkeel-central_2,,542,
kilkeel-south_1,Kilkeel South_1,kilkeel-south_1,,543,
kilkeel-south_2,Kilkeel South_2,kilkeel-south_2,,544,
killeen,Killeen,killeen,,545,
killinchy_1,Killinchy_1,killinchy_1,,546,
killinchy_2,Killinchy_2,killinchy_2,,547,
killoquin-lower,Killoquin Lower,killoquin-lower,,548,
killoquin-upper,Killoquin Upper,killoquin-upper,,549,
killough_1,Killough_1,killough_1,,550,
killough_2,Killough_2,killough_2,,551,
killyclogher_1,Killyclogher_1,killyclogher_1,,552,
killyclogher_2,Killyclogher_2,killyclogher_2,,553,
killycolpy,Killycolpy,killycolpy,,554,
killycomain,Killycomain,killycomain,,555,
killycrot,Killycrot,killycrot,,556,
killylea,Killylea,killylea,,557,
killyleagh,Killyleagh,killyleagh,,558,
killyman,Killyman,killyman,,559,
killymeal,Killymeal,killymeal,,560,
killymoon,Killymoon,killymoon,,561,
kilmore_1,Kilmore_1,kilmore_1,,562,
kilmore_2,Kilmore_2,kilmore_2,,563,
kilrea,Kilrea,kilrea,,564,
kilwaughter_1,Kilwaughter_1,kilwaughter_1,,565,
kilwaughter_2,Kilwaughter_2,kilwaughter_2,,566,
kilwee_1,Kilwee_1,kilwee_1,,567,
kilwee_2,Kilwee_2,kilwee_2,,568,
kircubbin_1,Kircubbin_1,kircubbin_1,,569,
kircubbin_2,Kircubbin_2,kircubbin_2,,570,
knock_1,Knock_1,knock_1,,571,
knock_2,Knock_2,knock_2,,572,
knock_3,Knock_3,knock_3,,573,
knockagh,Knockagh,knockagh,,574,
knockaholet,Knockaholet,knockaholet,,575,
knockbracken_1,Knockbracken_1,knockbracken_1,,576,
knockbracken_2,Knockbracken_2,knockbracken_2,,577,
knockcloghrim,Knockcloghrim,knockcloghrim,,578,
knocklayd,Knocklayd,knocklayd,,579,
knocklynn_1,Knocklynn_1,knocklynn_1,,580,
knocklynn_2,Knocklynn_2,knocklynn_2,,581,
knockmore_1,Knockmore_1,knockmore_1,,582,
knockmore_2,Knockmore_2,knockmore_2,,583,
knocknashane_1,Knocknashane_1,knocknashane_1,,584,
knocknashane_2,Knocknashane_2,knocknashane_2,,585,
ladybrook_1,Ladybrook_1,ladybrook_1,,586,
ladybrook_2,Ladybrook_2,ladybrook_2,,587,
ladybrook_3,Ladybrook_3,ladybrook_3,,588,
lagan-valley_1,Lagan Valley_1,lagan-valley_1,,589,
lagan-valley_2,Lagan Valley_2,lagan-valley_2,,590,
lambeg_1,Lambeg_1,lambeg_1,,591,
lambeg_2,Lambeg_2,lambeg_2,,592,
laurelvale,Laurelvale,laurelvale,,593,
lawrencetown,Lawrencetown,lawrencetown,,594,
lecumpher,Lecumpher,lecumpher,,595,
legoniel_1,Legoniel_1,legoniel_1,,596,
legoniel_2,Legoniel_2,legoniel_2,,597,
legoniel_3,Legoniel_3,legoniel_3,,598,
lisanelly_1,Lisanelly_1,lisanelly_1,,599,
lisanelly_2,Lisanelly_2,lisanelly_2,,600,
lisbane_1,Lisbane_1,lisbane_1,,601,
lisbane_2,Lisbane_2,lisbane_2,,602,
lisbellaw,Lisbellaw,lisbellaw,,603,
lisnacree,Lisnacree,lisnacree,,604,
lisnagarvey,Lisnagarvey,lisnagarvey,,605,
lisnagelvin_1,Lisnagelvin_1,lisnagelvin_1,,606,
lisnagelvin_2,Lisnagelvin_2,lisnagelvin_2,,607,
lisnarrick,Lisnarrick,lisnarrick,,608,
lisnasharragh,Lisnasharragh,lisnasharragh,,609,
lisnaskea,Lisnaskea,lisnaskea,,610,
lissan,Lissan,lissan,,611,
loughbrickland,Loughbrickland,loughbrickland,,612,
loughgall,Loughgall,loughgall,,613,
loughries_1,Loughries_1,loughries_1,,614,
loughries_2,Loughries_2,loughries_2,,615,
loughview_1,Loughview_1,loughview_1,,616,
loughview_2,Loughview_2,loughview_2,,617,
love-lane,Love Lane,love-lane,,618,
lower-braniel,Lower Braniel,lower-braniel,,619,
lower-glenshane_1,Lower Glenshane_1,lower-glenshane_1,,620,
lower-glenshane_2,Lower Glenshane_2,lower-glenshane_2,,621,
macosquin,Macosquin,macosquin,,622,
maghaberry_1,Maghaberry_1,maghaberry_1,,623,
maghaberry_2,Maghaberry_2,maghaberry_2,,624,
maghera,Maghera,maghera,,625,
magheralave_1,Magheralave_1,magheralave_1,,626,
magheralave_2,Magheralave_2,magheralave_2,,627,
magheralin_1,Magheralin_1,magheralin_1,,628,
magheralin_2,Magheralin_2,magheralin_2,,629,
magilligan,Magilligan,magilligan,,630,
maguires-bridge,Maguires Bridge,maguires-bridge,,631,
mallusk_1,Mallusk_1,mallusk_1,,632,
mallusk_2,Mallusk_2,mallusk_2,,633,
mallusk_3,Mallusk_3,mallusk_3,,634,
malone_1,Malone_1,malone_1,,635,
malone_2,Malone_2,malone_2,,636,
malone_3,Malone_3,malone_3,,637,
markethill,Markethill,markethill,,638,
massereene_1,Massereene_1,massereene_1,,639,
massereene_2,Massereene_2,massereene_2,,640,
mayobridge_1,Mayobridge_1,mayobridge_1,,641,
mayobridge_2,Mayobridge_2,mayobridge_2,,642,
maze_1,Maze_1,maze_1,,643,
maze_2,Maze_2,maze_2,,644,
milebush,Milebush,milebush,,645,
milford,Milford,milford,,646,
millisle_1,Millisle_1,millisle_1,,647,
millisle_2,Millisle_2,millisle_2,,648,
minnowburn,Minnowburn,minnowburn,,649,
moat,Moat,moat,,650,
moira_1,Moira_1,moira_1,,651,
moira_2,Moira_2,moira_2,,652,
moneymore,Moneymore,moneymore,,653,
moneyreagh_1,Moneyreagh_1,moneyreagh_1,,654,
moneyreagh_2,Moneyreagh_2,moneyreagh_2,,655,
monkstown_1,Monkstown_1,monkstown_1,,656,
monkstown_2,Monkstown_2,monkstown_2,,657,
mossley_1,Mossley_1,mossley_1,,658,
mossley_2,Mossley_2,mossley_2,,659,
mount-sandel,Mount Sandel,mount-sandel,,660,
mourneview,Mourneview,mourneview,,661,
movilla_1,Movilla_1,movilla_1,,662,
movilla_2,Movilla_2,movilla_2,,663,
movilla_3,Movilla_3,movilla_3,,664,
moy,Moy,moy,,665,
moygashel,Moygashel,moygashel,,666,
mullaghmore,Mullaghmore,mullaghmore,,667,
murlough,Murlough,murlough,,668,
musgrave_1,Musgrave_1,musgrave_1,,669,
musgrave_2,Musgrave_2,musgrave_2,,670,
musgrave_3,Musgrave_3,musgrave_3,,671,
new-buildings_1,New Buildings_1,new-buildings_1,,672,
new-buildings_2,New Buildings_2,new-buildings_2,,673,
new-lodge_1,New Lodge_1,new-lodge_1,,674,
new-lodge_2,New Lodge_2,new-lodge_2,,675,
new-lodge_3,New Lodge_3,new-lodge_3,,676,
newbuildings,Newbuildings,newbuildings,,677,
newhill,Newhill,newhill,,678,
newtownbreda,Newtownbreda,newtownbreda,,679,
newtownbutler,Newtownbutler,newtownbutler,,680,
newtownhamilton,Newtownhamilton,newtownhamilton,,681,
newtownsaville,Newtownsaville,newtownsaville,,682,
newtownstewart,Newtownstewart,newtownstewart,,683,
north,North,north,,684,
northland,Northland,northland,,685,
oaklands,Oaklands,oaklands,,686,
observatory,Observatory,observatory,,687,
old-warren,Old Warren,old-warren,,688,
oldtown,Oldtown,oldtown,,689,
orangefield_1,Orangefield_1,orangefield_1,,690,
orangefield_2,Orangefield_2,orangefield_2,,691,
orangefield_3,Orangefield_3,orangefield_3,,692,
owenkillew,Owenkillew,owenkillew,,693,
park,Park,park,,694,
parkgate,Parkgate,parkgate,,695,
parklake,Parklake,parklake,,696,
pennyburn_1,Pennyburn_1,pennyburn_1,,697,
pennyburn_2,Pennyburn_2,pennyburn_2,,698,
plumbridge,Plumbridge,plumbridge,,699,
poleglass_1,Poleglass_1,poleglass_1,,700,
poleglass_2,Poleglass_2,poleglass_2,,701,
pomeroy,Pomeroy,pomeroy,,702,
portaferry_1,Portaferry_1,portaferry_1,,703,
portaferry_2,Portaferry_2,portaferry_2,,704,
portavogie_1,Portavogie_1,portavogie_1,,705,
portavogie_2,Portavogie_2,portavogie_2,,706,
portglenone_1,Portglenone_1,portglenone_1,,707,
portglenone_2,Portglenone_2,portglenone_2,,708,
portora,Portora,portora,,709,
portstewart,Portstewart,portstewart,,710,
poyntz-pass,Poyntz Pass,poyntz-pass,,711,
princetown,Princetown,princetown,,712,
quilly,Quilly,quilly,,713,
quoile_1,Quoile_1,quoile_1,,714,
quoile_2,Quoile_2,quoile_2,,715,
randalstown_1,Randalstown_1,randalstown_1,,716,
randalstown_2,Randalstown_2,randalstown_2,,717,
rathbrady,Rathbrady,rathbrady,,718,
rathfriland,Rathfriland,rathfriland,,719,
rathgael,Rathgael,rathgael,,720,
ravenhill_1,Ravenhill_1,ravenhill_1,,721,
ravenhill_2,Ravenhill_2,ravenhill_2,,722,
ravenhill_3,Ravenhill_3,ravenhill_3,,723,
rich-hill_1,Rich Hill_1,rich-hill_1,,724,
rich-hill_2,Rich Hill_2,rich-hill_2,,725,
ringsend,Ringsend,ringsend,,726,
roeside,Roeside,roeside,,727,
rosemount,Rosemount,rosemount,,728,
rosetta_1,Rosetta_1,rosetta_1,,729,
rosetta_2,Rosetta_2,rosetta_2,,730,
rosetta_3,Rosetta_3,rosetta_3,,731,
rosslea,Rosslea,rosslea,,732,
rossorry,Rossorry,rossorry,,733,
rostrevor,Rostrevor,rostrevor,,734,
rostulla_1,Rostulla_1,rostulla_1,,735,
rostulla_2,Rostulla_2,rostulla_2,,736,
route,Route,route,,737,
royal-portrush,Royal Portrush,royal-portrush,,738,
saintfield_1,Saintfield_1,saintfield_1,,739,
saintfield_2,Saintfield_2,saintfield_2,,740,
sandholes,Sandholes,sandholes,,741,
scrabo_1,Scrabo_1,scrabo_1,,742,
scrabo_2,Scrabo_2,scrabo_2,,743,
seacon,Seacon,seacon,,744,
seaforde,Seaforde,seaforde,,745,
seapatrick,Seapatrick,seapatrick,,746,
seaview_1,Seaview_1,seaview_1,,747,
seaview_2,Seaview_2,seaview_2,,748,
seymour-hill,Seymour Hill,seymour-hill,,749,
shaftesbury_1,Shaftesbury_1,shaftesbury_1,,750,
shaftesbury_2,Shaftesbury_2,shaftesbury_2,,751,
shaftesbury_3,Shaftesbury_3,shaftesbury_3,,752,
shankill_1,Shankill_1,shankill_1,,753,
shankill_2,Shankill_2,shankill_2,,754,
shantallow-east,Shantallow East,shantallow-east,,755,
shantallow-west_1,Shantallow West_1,shantallow-west_1,,756,
shantallow-west_2,Shantallow West_2,shantallow-west_2,,757,
shantallow-west_3,Shantallow West_3,shantallow-west_3,,758,
shantallow-west_4,Shantallow West_4,shantallow-west_4,,759,
shilvodan,Shilvodan,shilvodan,,760,
shimna,Shimna,shimna,,761,
silver-bridge_1,Silver Bridge_1,silver-bridge_1,,762,
silver-bridge_2,Silver Bridge_2,silver-bridge_2,,763,
silverstream,Silverstream,silverstream,,764,
sion-mills,Sion Mills,sion-mills,,765,
sixmilecross,Sixmilecross,sixmilecross,,766,
slemish,Slemish,slemish,,767,
slievekirk,Slievekirk,slievekirk,,768,
south_1,South_1,south_1,,769,
south_2,South_2,south_2,,770,
spelga,Spelga,spelga,,771,
springfarm_1,Springfarm_1,springfarm_1,,772,
springfarm_2,Springfarm_2,springfarm_2,,773,
springhill_1,Springhill_1,springhill_1,,774,
springhill_2,Springhill_2,springhill_2,,775,
springtown_1,Springtown_1,springtown_1,,776,
springtown_2,Springtown_2,springtown_2,,777,
st-mary-s,St Mary's,st-mary-s,,778,
st-patrick-s_1,St Patrick's_1,st-patrick-s_1,,779,
st-patrick-s_2,St Patrick's_2,st-patrick-s_2,,780,
steeple,Steeple,steeple,,781,
stewartstown,Stewartstown,stewartstown,,782,
stiles,Stiles,stiles,,783,
stormont_1,Stormont_1,stormont_1,,784,
stormont_2,Stormont_2,stormont_2,,785,
stormont_3,Stormont_3,stormont_3,,786,
strand_1_coleraine,Strand_1_Coleraine,strand_1_coleraine,,787,
strand_1_derry,Strand_1_Derry,strand_1_derry,,788,
strand_2_coleraine,Strand_2_Coleraine,strand_2_coleraine,,789,
strand_2_derry,Strand_2_Derry,strand_2_derry,,790,
strangford,Strangford,strangford,,791,
stranmillis_1,Stranmillis_1,stranmillis_1,,792,
stranmillis_2,Stranmillis_2,stranmillis_2,,793,
stranmillis_3,Stranmillis_3,stranmillis_3,,794,
stranmillis_4,Stranmillis_4,stranmillis_4,,795,
stranocum,Stranocum,stranocum,,796,
strule,Strule,strule,,797,
summerfield,Summerfield,summerfield,,798,
sunnylands,Sunnylands,sunnylands,,799,
swatragh_1,Swatragh_1,swatragh_1,,800,
swatragh_2,Swatragh_2,swatragh_2,,801,
sydenham_1,Sydenham_1,sydenham_1,,802,
sydenham_2,Sydenham_2,sydenham_2,,803,
sydenham_3,Sydenham_3,sydenham_3,,804,
taghnevan,Taghnevan,taghnevan,,805,
tandragee,Tandragee,tandragee,,806,
tavanagh,Tavanagh,tavanagh,,807,
templepatrick,Templepatrick,templepatrick,,808,
tempo,Tempo,tempo,,809,
termon,Termon,termon,,810,
the-birches_1,The Birches_1,the-birches_1,,811,
the-birches_2,The Birches_2,the-birches_2,,812,
the-cut,The Cut,the-cut,,813,
the-cuts_1,The Cuts_1,the-cuts_1,,814,
the-cuts_2,The Cuts_2,the-cuts_2,,815,
the-diamond,The Diamond,the-diamond,,816,
the-highlands,The Highlands,the-highlands,,817,
the-loop,The Loop,the-loop,,818,
the-mall,The Mall,the-mall,,819,
the-mount_1,The Mount_1,the-mount_1,,820,
the-mount_2,The Mount_2,the-mount_2,,821,
the-vow,The Vow,the-vow,,822,
tobermore,Tobermore,tobermore,,823,
tollymore_1,Tollymore_1,tollymore_1,,824,
tollymore_2,Tollymore_2,tollymore_2,,825,
tonagh,Tonagh,tonagh,,826,
toome,Toome,toome,,827,
town-parks,Town Parks,town-parks,,828,
town-parks-east_1,Town Parks East_1,town-parks-east_1,,829,
town-parks-east_2,Town Parks East_2,town-parks-east_2,,830,
town-parks-west,Town Parks West,town-parks-west,,831,
trillick,Trillick,trillick,,832,
tullagh,Tullagh,tullagh,,833,
tullycarnet,Tullycarnet,tullycarnet,,834,
tullyhappy,Tullyhappy,tullyhappy,,835,
twinbrook_1,Twinbrook_1,twinbrook_1,,836,
twinbrook_2,Twinbrook_2,twinbrook_2,,837,
university,University,university,,838,
upper-braniel,Upper Braniel,upper-braniel,,839,
upper-glenshane,Upper Glenshane,upper-glenshane,,840,
upper-malone_1,Upper Malone_1,upper-malone_1,,841,
upper-malone_2,Upper Malone_2,upper-malone_2,,842,
upper-malone_3,Upper Malone_3,upper-malone_3,,843,
upper-springfield_1,Upper Springfield_1,upper-springfield_1,,844,
upper-springfield_2,Upper Springfield_2,upper-springfield_2,,845,
upper-springfield_3,Upper Springfield_3,upper-springfield_3,,846,
upperlands,Upperlands,upperlands,,847,
valley,Valley,valley,,848,
valley_1,Valley_1,valley_1,,849,
valley_2,Valley_2,valley_2,,850,
victoria-bridge,Victoria Bridge,victoria-bridge,,851,
victoria_carrickfergus,Victoria_Carrickfergus,victoria_carrickfergus,,852,
victoria_derry,Victoria_Derry,victoria_derry,,853,
wallace-park_1,Wallace Park_1,wallace-park_1,,854,
wallace-park_2,Wallace Park_2,wallace-park_2,,855,
waringstown_1,Waringstown_1,waringstown_1,,856,
waringstown_2,Waringstown_2,waringstown_2,,857,
washing-bay,Washing Bay,washing-bay,,858,
water-works_1,Water Works_1,water-works_1,,859,
water-works_2,Water Works_2,water-works_2,,860,
water-works_3,Water Works_3,water-works_3,,861,
waterside,Waterside,waterside,,862,
west_1,West_1,west_1,,863,
west_2,West_2,west_2,,864,
westland,Westland,westland,,865,
whitehead,Whitehead,whitehead,,866,
whitehill,Whitehill,whitehill,,867,
whitehouse,Whitehouse,whitehouse,,868,
whiterock_1,Whiterock_1,whiterock_1,,869,
whiterock_2,Whiterock_2,whiterock_2,,870,
whiterock_3,Whiterock_3,whiterock_3,,871,
whitespots_1,Whitespots_1,whitespots_1,,872,
whitespots_2,Whitespots_2,whitespots_2,,873,
windsor-hill_1,Windsor Hill_1,windsor-hill_1,,874,
windsor-hill_2,Windsor Hill_2,windsor-hill_2,,875,
windsor_1,Windsor_1,windsor_1,,876,
windsor_2,Windsor_2,windsor_2,,877,
windsor_3,Windsor_3,windsor_3,,878,
windsor_4,Windsor_4,windsor_4,,879,
woodburn,Woodburn,woodburn,,880,
woodstock_1,Woodstock_1,woodstock_1,,881,
woodstock_2,Woodstock_2,woodstock_2,,882,
woodstock_3,Woodstock_3,woodstock_3,,883,
woodvale_1,Woodvale_1,woodvale_1,,884,
woodvale_2,Woodvale_2,woodvale_2,,885,
woodvale_3,Woodvale_3,woodvale_3,,886,
woodville_1,Woodville_1,woodville_1,,887,
woodville_2,Woodville_2,woodville_2,,888,
wynchurch,Wynchurch,wynchurch,,889,
