AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Value,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
E07000010,Fenland,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,69.2,Percentage,%,,,,1,
E07000011,Huntingdonshire,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,60.7,Percentage,%,,,,1,
E07000012,South Cambridgeshire,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,68.8,Percentage,%,,,,1,
E07000066,Basildon,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,86.3,Percentage,%,,,,1,
E07000067,Braintree,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,55.6,Percentage,%,,,,1,
E07000068,Brentwood,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,56.3,Percentage,%,,,,1,
E07000069,Castle Point,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,48.0,Percentage,%,,,,1,
E07000070,Chelmsford,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,66.9,Percentage,%,,,,1,
E07000071,Colchester,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,68.6,Percentage,%,,,,1,
E07000072,Epping Forest,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,84.5,Percentage,%,,,,1,
E07000073,Harlow,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,88.1,Percentage,%,,,,1,
E07000074,Maldon,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,62.0,Percentage,%,,,,1,
E07000075,Rochford,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,47.6,Percentage,%,,,,1,
E07000076,Tendring,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,33.5,Percentage,%,,,,1,
E07000077,Uttlesford,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,60.6,Percentage,%,,,,1,
E07000095,Broxbourne,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,82.7,Percentage,%,,,,1,
E07000096,Dacorum,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,80.8,Percentage,%,,,,1,
E07000242,East Hertfordshire,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,68.7,Percentage,%,,,,1,
E07000098,Hertsmere,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,81.4,Percentage,%,,,,1,
E07000099,North Hertfordshire,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,77.8,Percentage,%,,,,1,
E07000240,St Albans,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,87.4,Percentage,%,,,,1,
E07000243,Stevenage,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,89.6,Percentage,%,,,,1,
E07000102,Three Rivers,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,84.4,Percentage,%,,,,1,
E07000103,Watford,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,89.9,Percentage,%,,,,1,
E07000241,Welwyn Hatfield,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,76.5,Percentage,%,,,,1,
E07000143,Breckland,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,41.0,Percentage,%,,,,1,
E07000144,Broadland,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,52.0,Percentage,%,,,,1,
E07000145,Great Yarmouth,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,61.7,Percentage,%,,,,1,
E07000146,King's Lynn and West Norfolk,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,41.5,Percentage,%,,,,1,
E07000147,North Norfolk,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,13.6,Percentage,%,,,,1,
E07000148,Norwich,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,86.1,Percentage,%,,,,1,
E07000149,South Norfolk,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,44.0,Percentage,%,,,,1,
E07000200,Babergh,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,29.6,Percentage,%,,,,1,
E07000244,East Suffolk,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,45.4,Percentage,%,,,,1,
E07000202,Ipswich,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,91.1,Percentage,%,,,,1,
E07000203,Mid Suffolk,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,39.0,Percentage,%,,,,1,
E07000245,West Suffolk,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,58.8,Percentage,%,,,,1,
E09000007,Camden,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,93.1,Percentage,%,,,,1,
E09000001,City of London,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,51.1,Percentage,%,,,,1,
E09000012,Hackney,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,75.9,Percentage,%,,,,1,
E09000013,Hammersmith and Fulham ,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,76.7,Percentage,%,,,,1,
E09000014,Haringey,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,82.8,Percentage,%,,,,1,
E09000019,Islington,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,88.7,Percentage,%,,,,1,
E09000020,Kensington and Chelsea,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,88.4,Percentage,%,,,,1,
E09000022,Lambeth ,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,82.6,Percentage,%,,,,1,
E09000023,Lewisham ,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,76.7,Percentage,%,,,,1,
E09000025,Newham ,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,85.0,Percentage,%,,,,1,
E09000028,Southwark,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,82.4,Percentage,%,,,,1,
E09000030,Tower Hamlets,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,77.0,Percentage,%,,,,1,
E09000032,Wandsworth,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,82.0,Percentage,%,,,,1,
E09000033,Westminster,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,72.7,Percentage,%,,,,1,
E09000002,Barking and Dagenham,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,91.0,Percentage,%,,,,1,
E09000003,Barnet,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,66.0,Percentage,%,,,,1,
E09000004,Bexley,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,87.8,Percentage,%,,,,1,
E09000005,Brent ,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,78.4,Percentage,%,,,,1,
E09000006,Bromley,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,89.2,Percentage,%,,,,1,
E09000008,Croydon,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,86.6,Percentage,%,,,,1,
E09000009,Ealing,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,86.3,Percentage,%,,,,1,
E09000010,Enfield,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,86.7,Percentage,%,,,,1,
E09000011,Greenwich,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,83.9,Percentage,%,,,,1,
E09000015,Harrow,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,80.5,Percentage,%,,,,1,
E09000016,Havering,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,84.3,Percentage,%,,,,1,
E09000017,Hillingdon,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,87.8,Percentage,%,,,,1,
E09000018,Hounslow,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,87.8,Percentage,%,,,,1,
E09000021,Kingston upon Thames,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,87.4,Percentage,%,,,,1,
E09000024,Merton,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,90.3,Percentage,%,,,,1,
E09000026,Redbridge,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,88.5,Percentage,%,,,,1,
E09000027,Richmond upon Thames,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,87.5,Percentage,%,,,,1,
E09000029,Sutton,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,88.1,Percentage,%,,,,1,
E09000031,Waltham Forest,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,87.9,Percentage,%,,,,1,
E06000036,Bracknell Forest,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,86.9,Percentage,%,,,,1,
E06000043,Brighton and Hove,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,79.5,Percentage,%,,,,1,
E06000060,Buckinghamshire,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,66.7,Percentage,%,,,,1,
E06000046,Isle of Wight,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,59.6,Percentage,%,,,,1,
E06000035,Medway,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,82.9,Percentage,%,,,,1,
E06000042,Milton Keynes,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,89.6,Percentage,%,,,,1,
E06000044,Portsmouth,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,94.0,Percentage,%,,,,1,
E06000038,Reading,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,90.5,Percentage,%,,,,1,
E06000039,Slough,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,91.5,Percentage,%,,,,1,
E06000045,Southampton,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,94.5,Percentage,%,,,,1,
E06000037,West Berkshire,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,76.7,Percentage,%,,,,1,
E06000040,Windsor and Maidenhead,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,74.3,Percentage,%,,,,1,
E06000041,Wokingham,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,75.9,Percentage,%,,,,1,
E07000061,Eastbourne,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,70.0,Percentage,%,,,,1,
E07000062,Hastings,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,28.3,Percentage,%,,,,1,
E07000063,Lewes,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,53.2,Percentage,%,,,,1,
E07000064,Rother,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,50.2,Percentage,%,,,,1,
E07000065,Wealden,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,49.1,Percentage,%,,,,1,
E07000084,Basingstoke and Deane,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,65.4,Percentage,%,,,,1,
E07000085,East Hampshire,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,57.4,Percentage,%,,,,1,
E07000086,Eastleigh,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,76.1,Percentage,%,,,,1,
E07000087,Fareham,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,83.3,Percentage,%,,,,1,
E07000088,Gosport,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,87.3,Percentage,%,,,,1,
E07000089,Hart,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,72.0,Percentage,%,,,,1,
E07000090,Havant,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,87.2,Percentage,%,,,,1,
E07000091,New Forest,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,35.7,Percentage,%,,,,1,
E07000092,Rushmoor,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,86.2,Percentage,%,,,,1,
E07000093,Test Valley,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,66.5,Percentage,%,,,,1,
E07000094,Winchester,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,54.9,Percentage,%,,,,1,
E07000105,Ashford,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,65.1,Percentage,%,,,,1,
E07000106,Canterbury,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,46.6,Percentage,%,,,,1,
E07000107,Dartford,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,74.2,Percentage,%,,,,1,
E07000108,Dover,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,65.0,Percentage,%,,,,1,
E07000112,Folkestone and Hythe,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,61.8,Percentage,%,,,,1,
E07000109,Gravesham,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,76.3,Percentage,%,,,,1,
E07000110,Maidstone,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,69.2,Percentage,%,,,,1,
E07000111,Sevenoaks,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,66.6,Percentage,%,,,,1,
E07000113,Swale,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,70.4,Percentage,%,,,,1,
E07000114,Thanet,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,64.2,Percentage,%,,,,1,
E07000115,Tonbridge and Malling,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,73.4,Percentage,%,,,,1,
E07000116,Tunbridge Wells,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,70.4,Percentage,%,,,,1,
E07000177,Cherwell,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,64.6,Percentage,%,,,,1,
E07000178,Oxford,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,72.3,Percentage,%,,,,1,
E07000179,South Oxfordshire,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,68.3,Percentage,%,,,,1,
E07000180,Vale of White Horse,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,71.1,Percentage,%,,,,1,
E07000181,West Oxfordshire,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,79.4,Percentage,%,,,,1,
E07000207,Elmbridge,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,78.9,Percentage,%,,,,1,
E07000208,Epsom and Ewell,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,92.6,Percentage,%,,,,1,
E07000209,Guildford,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,69.2,Percentage,%,,,,1,
E07000210,Mole Valley,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,64.6,Percentage,%,,,,1,
E07000211,Reigate and Banstead,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,81.6,Percentage,%,,,,1,
E07000212,Runnymede,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,74.4,Percentage,%,,,,1,
E07000213,Spelthorne,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,86.8,Percentage,%,,,,1,
E07000214,Surrey Heath,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,81.7,Percentage,%,,,,1,
E07000215,Tandridge,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,62.0,Percentage,%,,,,1,
E07000216,Waverley,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,54.3,Percentage,%,,,,1,
E07000217,Woking,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,80.5,Percentage,%,,,,1,
E07000223,Adur,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,90.2,Percentage,%,,,,1,
E07000224,Arun,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,32.2,Percentage,%,,,,1,
E07000225,Chichester,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,35.2,Percentage,%,,,,1,
E07000226,Crawley,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,92.2,Percentage,%,,,,1,
E07000227,Horsham,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,52.1,Percentage,%,,,,1,
E07000228,Mid Sussex,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,55.0,Percentage,%,,,,1,
E07000229,Worthing,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,96.3,Percentage,%,,,,1,
E06000022,Bath and North East Somerset,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,63.3,Percentage,%,,,,1,
E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,82.6,Percentage,%,,,,1,
E06000023,"Bristol, City of",County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,91.9,Percentage,%,,,,1,
E06000052,Cornwall,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,43.3,Percentage,%,,,,1,
E06000059,Dorset,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,36.5,Percentage,%,,,,1,
E06000053,Isles of Scilly,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,1.6,Percentage,%,,,,1,
E06000024,North Somerset,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,66.2,Percentage,%,,,,1,
E06000026,Plymouth,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,89.2,Percentage,%,,,,1,
E06000025,South Gloucestershire,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,81.9,Percentage,%,,,,1,
E06000030,Swindon,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,90.0,Percentage,%,,,,1,
E06000027,Torbay,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,82.2,Percentage,%,,,,1,
E06000054,Wiltshire,County or Unitary Authority,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,59.1,Percentage,%,,,,1,
E07000040,East Devon,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,61.6,Percentage,%,,,,1,
E07000041,Exeter,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,89.6,Percentage,%,,,,1,
E07000042,Mid Devon,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,38.9,Percentage,%,,,,1,
E07000043,North Devon,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,54.9,Percentage,%,,,,1,
E07000044,South Hams,Local Authority District,Premises with gigabit capable broadband,Gigabit capable broadband,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-01,43.8,Percentage,%,,,,1,
