AREACD,AREANM,Geography,Variable Name,Indicator,Period,Observation,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
e10000029,suffolk,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,69.4,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures.
e07000200,babergh,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,60.7,Percentage,%,,,,1,
e07000244,east-suffolk,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,68.2,Percentage,%,,,,1,
e07000202,ipswich,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,94.1,Percentage,%,,,,1,
e07000203,mid-suffolk,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,50.4,Percentage,%,,,,1,
e07000245,west-suffolk,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,68.5,Percentage,%,,,,1,
e12000007,london,region,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,87.7,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures.
e09000007,camden,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,94.6,Percentage,%,,,,1,
e09000001,city-of-london,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,60.6,Percentage,%,,,,1,
e09000012,hackney,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,88.5,Percentage,%,,,,1,
e09000013,hammersmith-and-fulham,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,86.7,Percentage,%,,,,1,
e09000014,haringey,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,87.4,Percentage,%,,,,1,
e09000019,islington,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,92.2,Percentage,%,,,,1,
e09000020,kensington-and-chelsea,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,92.6,Percentage,%,,,,1,
e09000022,lambeth,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,89.5,Percentage,%,,,,1,
e09000023,lewisham,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,86.4,Percentage,%,,,,1,
e09000025,newham,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,88.6,Percentage,%,,,,1,
e09000028,southwark,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,87.6,Percentage,%,,,,1,
e09000030,tower-hamlets,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,83.9,Percentage,%,,,,1,
e09000032,wandsworth,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,84.5,Percentage,%,,,,1,
e09000033,westminster,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,80.9,Percentage,%,,,,1,
e09000002,barking-and-dagenham,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,94.1,Percentage,%,,,,1,
e09000003,barnet,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,69.4,Percentage,%,,,,1,
e09000004,bexley,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,91.5,Percentage,%,,,,1,
e09000005,brent,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,83.9,Percentage,%,,,,1,
e09000006,bromley,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,91.4,Percentage,%,,,,1,
e09000008,croydon,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,86.3,Percentage,%,,,,1,
e09000009,ealing,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,89.0,Percentage,%,,,,1,
e09000010,enfield,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,88.8,Percentage,%,,,,1,
e09000011,greenwich,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,87.4,Percentage,%,,,,1,
e09000015,harrow,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,86.6,Percentage,%,,,,1,
e09000016,havering,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,89.1,Percentage,%,,,,1,
e09000017,hillingdon,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,90.9,Percentage,%,,,,1,
e09000018,hounslow,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,88.8,Percentage,%,,,,1,
e09000021,kingston-upon-thames,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,89.6,Percentage,%,,,,1,
e09000024,merton,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,93.2,Percentage,%,,,,1,
e09000026,redbridge,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,91.7,Percentage,%,,,,1,
e09000027,richmond-upon-thames,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,88.8,Percentage,%,,,,1,
e09000029,sutton,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,91.8,Percentage,%,,,,1,
e09000031,waltham-forest,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,93.1,Percentage,%,,,,1,
e12000008,south-east,region,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,78.9,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures.
e06000036,bracknell-forest,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,94.6,Percentage,%,,,,1,
e06000043,brighton-and-hove,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,82.0,Percentage,%,,,,1,
e06000060,buckinghamshire,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,74.7,Percentage,%,,,,1,
e06000046,isle-of-wight,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,82.6,Percentage,%,,,,1,
e06000035,medway,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,87.2,Percentage,%,,,,1,
e06000042,milton-keynes,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,93.1,Percentage,%,,,,1,
e06000044,portsmouth,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,95.6,Percentage,%,,,,1,
e06000038,reading,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,95.9,Percentage,%,,,,1,
e06000039,slough,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,95.2,Percentage,%,,,,1,
e06000045,southampton,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,94.0,Percentage,%,,,,1,
e06000037,west-berkshire,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,83.5,Percentage,%,,,,1,
e06000040,windsor-and-maidenhead,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,81.2,Percentage,%,,,,1,
e06000041,wokingham,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,86.9,Percentage,%,,,,1,
e10000011,east-sussex,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,65.7,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures.
e07000061,eastbourne,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,82.7,Percentage,%,,,,1,
e07000062,hastings,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,65.4,Percentage,%,,,,1,
e07000063,lewes,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,61.6,Percentage,%,,,,1,
e07000064,rother,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,64.4,Percentage,%,,,,1,
e07000065,wealden,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,57.9,Percentage,%,,,,1,
e10000014,hampshire,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,76.6,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures.
e07000084,basingstoke-and-deane,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,74.3,Percentage,%,,,,1,
e07000085,east-hampshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,65.5,Percentage,%,,,,1,
e07000086,eastleigh,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,79.1,Percentage,%,,,,1,
e07000087,fareham,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,90.4,Percentage,%,,,,1,
e07000088,gosport,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,93.7,Percentage,%,,,,1,
e07000089,hart,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,80.3,Percentage,%,,,,1,
e07000090,havant,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,90.9,Percentage,%,,,,1,
e07000091,new-forest,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,64.0,Percentage,%,,,,1,
e07000092,rushmoor,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,92.9,Percentage,%,,,,1,
e07000093,test-valley,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,70.9,Percentage,%,,,,1,
e07000094,winchester,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,60.3,Percentage,%,,,,1,
e10000016,kent,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,73.6,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures.
e07000105,ashford,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,70.4,Percentage,%,,,,1,
e07000106,canterbury,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,63.3,Percentage,%,,,,1,
e07000107,dartford,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,78.1,Percentage,%,,,,1,
e07000108,dover,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,71.4,Percentage,%,,,,1,
e07000112,folkestone-and-hythe,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,71.4,Percentage,%,,,,1,
e07000109,gravesham,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,79.3,Percentage,%,,,,1,
e07000110,maidstone,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,74.8,Percentage,%,,,,1,
e07000111,sevenoaks,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,71.5,Percentage,%,,,,1,
e07000113,swale,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,76.3,Percentage,%,,,,1,
e07000114,thanet,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,75.7,Percentage,%,,,,1,
e07000115,tonbridge-and-malling,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,77.6,Percentage,%,,,,1,
e07000116,tunbridge-wells,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,75.9,Percentage,%,,,,1,
e10000025,oxfordshire,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,81.6,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures.
e07000177,cherwell,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,82.3,Percentage,%,,,,1,
e07000178,oxford,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,75.4,Percentage,%,,,,1,
e07000179,south-oxfordshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,77.2,Percentage,%,,,,1,
e07000180,vale-of-white-horse,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,83.9,Percentage,%,,,,1,
e07000181,west-oxfordshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,90.8,Percentage,%,,,,1,
e10000030,surrey,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,80.0,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures.
e07000207,elmbridge,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,84.0,Percentage,%,,,,1,
e07000208,epsom-and-ewell,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,95.4,Percentage,%,,,,1,
e07000209,guildford,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,76.7,Percentage,%,,,,1,
e07000210,mole-valley,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,69.8,Percentage,%,,,,1,
e07000211,reigate-and-banstead,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,86.2,Percentage,%,,,,1,
e07000212,runnymede,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,82.9,Percentage,%,,,,1,
e07000213,spelthorne,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,90.0,Percentage,%,,,,1,
e07000214,surrey-heath,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,83.5,Percentage,%,,,,1,
e07000215,tandridge,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,67.7,Percentage,%,,,,1,
e07000216,waverley,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,63.6,Percentage,%,,,,1,
e07000217,woking,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,83.7,Percentage,%,,,,1,
e10000032,west-sussex,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,73.2,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures.
e07000223,adur,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,94.3,Percentage,%,,,,1,
e07000224,arun,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,47.5,Percentage,%,,,,1,
e07000225,chichester,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,58.6,Percentage,%,,,,1,
e07000226,crawley,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,92.5,Percentage,%,,,,1,
e07000227,horsham,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,72.8,Percentage,%,,,,1,
e07000228,mid-sussex,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,75.7,Percentage,%,,,,1,
e07000229,worthing,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,97.6,Percentage,%,,,,1,
e12000009,south-west,region,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,75.4,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures.
e47000009,west-of-england,combined-authority-or-city-region,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,85.1,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures.
e06000022,bath-and-north-east-somerset,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,68.0,Percentage,%,,,,1,
e06000058,bournemouth-christchurch-and-poole,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,88.7,Percentage,%,,,,1,
e06000023,bristol-city-of,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,93.3,Percentage,%,,,,1,
e06000052,cornwall,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,54.5,Percentage,%,,,,1,
e06000059,dorset,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,68.9,Percentage,%,,,,1,
e06000053,isles-of-scilly,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,6.6,Percentage,%,,,,1,
e06000024,north-somerset,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,81.0,Percentage,%,,,,1,
e06000026,plymouth,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,92.4,Percentage,%,,,,1,
e06000066,somerset,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,72.0,Percentage,%,,,,1,
e06000025,south-gloucestershire,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,83.4,Percentage,%,,,,1,
e06000030,swindon,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,93.3,Percentage,%,,,,1,
e06000027,torbay,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,85.6,Percentage,%,,,,1,
e06000054,wiltshire,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,68.1,Percentage,%,,,,1,
e10000008,devon,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,70.3,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures.
e07000040,east-devon,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,76.9,Percentage,%,,,,1,
e07000041,exeter,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,92.0,Percentage,%,,,,1,
e07000042,mid-devon,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,54.8,Percentage,%,,,,1,
e07000043,north-devon,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,67.1,Percentage,%,,,,1,
e07000044,south-hams,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,53.9,Percentage,%,,,,1,
e07000045,teignbridge,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,74.2,Percentage,%,,,,1,
e07000046,torridge,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,62.1,Percentage,%,,,,1,
e07000047,west-devon,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,61.4,Percentage,%,,,,1,
e10000013,gloucestershire,county-or-unitary-authority,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,76.0,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures.
e07000078,cheltenham,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,90.1,Percentage,%,,,,1,
e07000079,cotswold,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,61.8,Percentage,%,,,,1,
e07000080,forest-of-dean,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,70.0,Percentage,%,,,,1,
e07000081,gloucester,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,92.5,Percentage,%,,,,1,
e07000082,stroud,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,53.7,Percentage,%,,,,1,
e07000083,tewkesbury,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,84.3,Percentage,%,,,,1,
w92000004,wales,nation,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,72.0,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures.
w06000001,isle-of-anglesey,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,43.7,Percentage,%,,,,1,
w06000002,gwynedd,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,50.7,Percentage,%,,,,1,
w06000003,conwy,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,82.6,Percentage,%,,,,1,
w06000004,denbighshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,71.4,Percentage,%,,,,1,
w06000005,flintshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,84.6,Percentage,%,,,,1,
w06000006,wrexham,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,61.8,Percentage,%,,,,1,
w06000023,powys,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,45.1,Percentage,%,,,,1,
w06000008,ceredigion,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,46.5,Percentage,%,,,,1,
w06000009,pembrokeshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,56.5,Percentage,%,,,,1,
w06000010,carmarthenshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,59.3,Percentage,%,,,,1,
w06000011,swansea,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,87.5,Percentage,%,,,,1,
w06000012,neath-port-talbot,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,77.0,Percentage,%,,,,1,
w06000013,bridgend,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,81.2,Percentage,%,,,,1,
w06000014,vale-of-glamorgan,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,85.5,Percentage,%,,,,1,
w06000015,cardiff,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,90.2,Percentage,%,,,,1,
w06000016,rhondda-cynon-taf,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,61.5,Percentage,%,,,,1,
w06000024,merthyr-tydfil,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,70.2,Percentage,%,,,,1,
w06000018,caerphilly,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,79.5,Percentage,%,,,,1,
w06000019,blaenau-gwent,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,50.4,Percentage,%,,,,1,
w06000020,torfaen,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,77.8,Percentage,%,,,,1,
w06000021,monmouthshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,69.6,Percentage,%,,,,1,
w06000022,newport,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,88.6,Percentage,%,,,,1,
s92000003,scotland,nation,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,75.8,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures.
s12000033,aberdeen-city,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,89.2,Percentage,%,,,,1,
s12000034,aberdeenshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,35.6,Percentage,%,,,,1,
s12000041,angus,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,54.2,Percentage,%,,,,1,
s12000035,argyll-and-bute,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,14.5,Percentage,%,,,,1,
s12000036,city-of-edinburgh,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,91.8,Percentage,%,,,,1,
s12000005,clackmannanshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,84.0,Percentage,%,,,,1,
s12000006,dumfries-and-galloway,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,33.3,Percentage,%,,,,1,
s12000042,dundee-city,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,94.3,Percentage,%,,,,1,
s12000008,east-ayrshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,77.2,Percentage,%,,,,1,
s12000045,east-dunbartonshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,90.2,Percentage,%,,,,1,
s12000010,east-lothian,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,83.5,Percentage,%,,,,1,
s12000011,east-renfrewshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,92.8,Percentage,%,,,,1,
s12000014,falkirk,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,91.9,Percentage,%,,,,1,
s12000047,fife,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,78.4,Percentage,%,,,,1,
s12000049,glasgow-city,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,92.3,Percentage,%,,,,1,
s12000017,highland,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,48.2,Percentage,%,,,,1,
s12000018,inverclyde,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,77.7,Percentage,%,,,,1,
s12000019,midlothian,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,88.5,Percentage,%,,,,1,
s12000020,moray,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,53.3,Percentage,%,,,,1,
s12000013,na-h-eileanan-siar,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,5.6,Percentage,%,,,,1,
s12000021,north-ayrshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,72.6,Percentage,%,,,,1,
s12000050,north-lanarkshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,90.1,Percentage,%,,,,1,
s12000023,orkney-islands,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,13.5,Percentage,%,,,,1,
s12000048,perth-and-kinross,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,44.9,Percentage,%,,,,1,
s12000038,renfrewshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,93.1,Percentage,%,,,,1,
s12000026,scottish-borders,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,63.0,Percentage,%,,,,1,
s12000027,shetland-islands,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,10.5,Percentage,%,,,,1,
s12000028,south-ayrshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,71.0,Percentage,%,,,,1,
s12000029,south-lanarkshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,84.7,Percentage,%,,,,1,
s12000030,stirling,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,62.9,Percentage,%,,,,1,
s12000039,west-dunbartonshire,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,90.5,Percentage,%,,,,1,
s12000040,west-lothian,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,88.6,Percentage,%,,,,1,
n92000002,northern-ireland,nation,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,92.7,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures.
n09000001,antrim-and-newtownabbey,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,95.6,Percentage,%,,,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,91.8,Percentage,%,,,,1,
n09000003,belfast,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,95.6,Percentage,%,,,,1,
n09000004,causeway-coast-and-glens,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,88.7,Percentage,%,,,,1,
n09000005,derry-city-and-strabane,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,92.8,Percentage,%,,,,1,
n09000006,fermanagh-and-omagh,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,86.1,Percentage,%,,,,1,
n09000007,lisburn-and-castlereagh,local-authority-district,Gigabit capable broadband,Premises with gigabit capable broadband,2024-07,95.2,Percentage,%,,,,1,
