areacd,areanm,geography,indicator,period,observation,measure,unit,lci_95,uci_95,status,notes
E07000067,Braintree,Local Authority District,Sports facilities,2023-10-05,18.36,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000068,Brentwood,Local Authority District,Sports facilities,2023-10-05,25.57,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000069,Castle Point,Local Authority District,Sports facilities,2023-10-05,15.63,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000070,Chelmsford,Local Authority District,Sports facilities,2023-10-05,19.78,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000071,Colchester,Local Authority District,Sports facilities,2023-10-05,20.65,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000072,Epping Forest,Local Authority District,Sports facilities,2023-10-05,17.56,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000073,Harlow,Local Authority District,Sports facilities,2023-10-05,14.46,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000074,Maldon,Local Authority District,Sports facilities,2023-10-05,21.45,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000075,Rochford,Local Authority District,Sports facilities,2023-10-05,18.33,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000076,Tendring,Local Authority District,Sports facilities,2023-10-05,14.84,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000077,Uttlesford,Local Authority District,Sports facilities,2023-10-05,22.99,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E10000015,Hertfordshire,County or Unitary Authority,Sports facilities,2023-10-05,22.38,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,This data has been aggregated and may show differences to other published figures
E07000095,Broxbourne,Local Authority District,Sports facilities,2023-10-05,15.15,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000096,Dacorum,Local Authority District,Sports facilities,2023-10-05,25.79,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000242,East Hertfordshire,Local Authority District,Sports facilities,2023-10-05,27.1,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000098,Hertsmere,Local Authority District,Sports facilities,2023-10-05,25.78,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000099,North Hertfordshire,Local Authority District,Sports facilities,2023-10-05,25.07,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000240,St Albans,Local Authority District,Sports facilities,2023-10-05,25.31,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000243,Stevenage,Local Authority District,Sports facilities,2023-10-05,17.43,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000102,Three Rivers,Local Authority District,Sports facilities,2023-10-05,23.99,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000103,Watford,Local Authority District,Sports facilities,2023-10-05,13.11,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000241,Welwyn Hatfield,Local Authority District,Sports facilities,2023-10-05,18.69,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E10000020,Norfolk,County or Unitary Authority,Sports facilities,2023-10-05,19.45,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,This data has been aggregated and may show differences to other published figures
E07000143,Breckland,Local Authority District,Sports facilities,2023-10-05,20.07,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000144,Broadland,Local Authority District,Sports facilities,2023-10-05,22.32,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000145,Great Yarmouth,Local Authority District,Sports facilities,2023-10-05,16.14,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000146,King's Lynn and West Norfolk,Local Authority District,Sports facilities,2023-10-05,20.41,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000147,North Norfolk,Local Authority District,Sports facilities,2023-10-05,21.46,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000148,Norwich,Local Authority District,Sports facilities,2023-10-05,12.78,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000149,South Norfolk,Local Authority District,Sports facilities,2023-10-05,22.75,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E10000029,Suffolk,County or Unitary Authority,Sports facilities,2023-10-05,21.51,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,This data has been aggregated and may show differences to other published figures
E07000200,Babergh,Local Authority District,Sports facilities,2023-10-05,25.45,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000244,East Suffolk,Local Authority District,Sports facilities,2023-10-05,22.23,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000202,Ipswich,Local Authority District,Sports facilities,2023-10-05,15.4,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000203,Mid Suffolk,Local Authority District,Sports facilities,2023-10-05,23.47,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000245,West Suffolk,Local Authority District,Sports facilities,2023-10-05,22.12,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E12000007,London,Region,Sports facilities,2023-10-05,11.27,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,This data has been aggregated and may show differences to other published figures
E09000007,Camden,Local Authority District,Sports facilities,2023-10-05,10.52,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000001,City of London,Local Authority District,Sports facilities,2023-10-05,111.85,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000012,Hackney,Local Authority District,Sports facilities,2023-10-05,5.71,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000013,Hammersmith and Fulham,Local Authority District,Sports facilities,2023-10-05,10.86,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000014,Haringey,Local Authority District,Sports facilities,2023-10-05,9.92,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000019,Islington,Local Authority District,Sports facilities,2023-10-05,8.59,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000020,Kensington and Chelsea,Local Authority District,Sports facilities,2023-10-05,10.67,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000022,Lambeth,Local Authority District,Sports facilities,2023-10-05,7.52,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000023,Lewisham,Local Authority District,Sports facilities,2023-10-05,7.42,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000025,Newham,Local Authority District,Sports facilities,2023-10-05,6.41,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000028,Southwark,Local Authority District,Sports facilities,2023-10-05,10.34,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000030,Tower Hamlets,Local Authority District,Sports facilities,2023-10-05,6.38,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000032,Wandsworth,Local Authority District,Sports facilities,2023-10-05,11.21,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000033,Westminster,Local Authority District,Sports facilities,2023-10-05,14.69,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000002,Barking and Dagenham,Local Authority District,Sports facilities,2023-10-05,8.77,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000003,Barnet,Local Authority District,Sports facilities,2023-10-05,12.92,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000004,Bexley,Local Authority District,Sports facilities,2023-10-05,13.92,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000005,Brent,Local Authority District,Sports facilities,2023-10-05,8.0,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000006,Bromley,Local Authority District,Sports facilities,2023-10-05,19.15,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000008,Croydon,Local Authority District,Sports facilities,2023-10-05,11.52,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000009,Ealing,Local Authority District,Sports facilities,2023-10-05,9.64,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000010,Enfield,Local Authority District,Sports facilities,2023-10-05,12.64,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000011,Greenwich,Local Authority District,Sports facilities,2023-10-05,12.0,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000015,Harrow,Local Authority District,Sports facilities,2023-10-05,10.64,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000016,Havering,Local Authority District,Sports facilities,2023-10-05,12.02,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000017,Hillingdon,Local Authority District,Sports facilities,2023-10-05,15.27,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000018,Hounslow,Local Authority District,Sports facilities,2023-10-05,13.78,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000021,Kingston upon Thames,Local Authority District,Sports facilities,2023-10-05,16.3,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000024,Merton,Local Authority District,Sports facilities,2023-10-05,13.1,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000026,Redbridge,Local Authority District,Sports facilities,2023-10-05,10.15,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000027,Richmond upon Thames,Local Authority District,Sports facilities,2023-10-05,20.84,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000029,Sutton,Local Authority District,Sports facilities,2023-10-05,12.93,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E09000031,Waltham Forest,Local Authority District,Sports facilities,2023-10-05,9.45,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E12000008,South East,Region,Sports facilities,2023-10-05,20.45,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,This data has been aggregated and may show differences to other published figures
E06000036,Bracknell Forest,County or Unitary Authority,Sports facilities,2023-10-05,23.19,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000043,Brighton and Hove,County or Unitary Authority,Sports facilities,2023-10-05,13.97,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000060,Buckinghamshire,County or Unitary Authority,Sports facilities,2023-10-05,24.32,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000046,Isle of Wight,County or Unitary Authority,Sports facilities,2023-10-05,19.15,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000035,Medway,County or Unitary Authority,Sports facilities,2023-10-05,13.73,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000042,Milton Keynes,County or Unitary Authority,Sports facilities,2023-10-05,17.73,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000044,Portsmouth,County or Unitary Authority,Sports facilities,2023-10-05,13.51,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000038,Reading,County or Unitary Authority,Sports facilities,2023-10-05,14.23,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000039,Slough,County or Unitary Authority,Sports facilities,2023-10-05,11.17,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000045,Southampton,County or Unitary Authority,Sports facilities,2023-10-05,10.45,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000037,West Berkshire,County or Unitary Authority,Sports facilities,2023-10-05,29.36,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000040,Windsor and Maidenhead,County or Unitary Authority,Sports facilities,2023-10-05,26.25,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000041,Wokingham,County or Unitary Authority,Sports facilities,2023-10-05,20.73,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E10000011,East Sussex,County or Unitary Authority,Sports facilities,2023-10-05,18.63,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,This data has been aggregated and may show differences to other published figures
E07000061,Eastbourne,Local Authority District,Sports facilities,2023-10-05,18.29,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000062,Hastings,Local Authority District,Sports facilities,2023-10-05,10.44,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000063,Lewes,Local Authority District,Sports facilities,2023-10-05,18.82,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000064,Rother,Local Authority District,Sports facilities,2023-10-05,22.23,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000065,Wealden,Local Authority District,Sports facilities,2023-10-05,21.29,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E10000014,Hampshire,County or Unitary Authority,Sports facilities,2023-10-05,20.55,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,This data has been aggregated and may show differences to other published figures
E07000084,Basingstoke and Deane,Local Authority District,Sports facilities,2023-10-05,19.71,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000085,East Hampshire,Local Authority District,Sports facilities,2023-10-05,22.19,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000086,Eastleigh,Local Authority District,Sports facilities,2023-10-05,16.49,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000087,Fareham,Local Authority District,Sports facilities,2023-10-05,17.38,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000088,Gosport,Local Authority District,Sports facilities,2023-10-05,15.86,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000089,Hart,Local Authority District,Sports facilities,2023-10-05,22.53,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000090,Havant,Local Authority District,Sports facilities,2023-10-05,14.17,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000091,New Forest,Local Authority District,Sports facilities,2023-10-05,22.93,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000092,Rushmoor,Local Authority District,Sports facilities,2023-10-05,16.24,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000093,Test Valley,Local Authority District,Sports facilities,2023-10-05,25.14,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000094,Winchester,Local Authority District,Sports facilities,2023-10-05,30.44,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E10000016,Kent,County or Unitary Authority,Sports facilities,2023-10-05,19.94,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,This data has been aggregated and may show differences to other published figures
E07000105,Ashford,Local Authority District,Sports facilities,2023-10-05,20.49,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000106,Canterbury,Local Authority District,Sports facilities,2023-10-05,20.07,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000107,Dartford,Local Authority District,Sports facilities,2023-10-05,16.87,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000108,Dover,Local Authority District,Sports facilities,2023-10-05,20.87,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000112,Folkestone and Hythe,Local Authority District,Sports facilities,2023-10-05,16.13,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000109,Gravesham,Local Authority District,Sports facilities,2023-10-05,19.08,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000110,Maidstone,Local Authority District,Sports facilities,2023-10-05,18.03,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000111,Sevenoaks,Local Authority District,Sports facilities,2023-10-05,25.97,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000113,Swale,Local Authority District,Sports facilities,2023-10-05,16.02,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000114,Thanet,Local Authority District,Sports facilities,2023-10-05,15.51,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000115,Tonbridge and Malling,Local Authority District,Sports facilities,2023-10-05,23.45,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000116,Tunbridge Wells,Local Authority District,Sports facilities,2023-10-05,28.79,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E10000025,Oxfordshire,County or Unitary Authority,Sports facilities,2023-10-05,26.31,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,This data has been aggregated and may show differences to other published figures
E07000177,Cherwell,Local Authority District,Sports facilities,2023-10-05,21.67,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000178,Oxford,Local Authority District,Sports facilities,2023-10-05,22.09,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000179,South Oxfordshire,Local Authority District,Sports facilities,2023-10-05,31.46,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000180,Vale of White Horse,Local Authority District,Sports facilities,2023-10-05,30.31,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000181,West Oxfordshire,Local Authority District,Sports facilities,2023-10-05,27.22,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E10000030,Surrey,County or Unitary Authority,Sports facilities,2023-10-05,23.95,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,This data has been aggregated and may show differences to other published figures
E07000207,Elmbridge,Local Authority District,Sports facilities,2023-10-05,27.31,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000208,Epsom and Ewell,Local Authority District,Sports facilities,2023-10-05,22.12,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000209,Guildford,Local Authority District,Sports facilities,2023-10-05,22.76,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000210,Mole Valley,Local Authority District,Sports facilities,2023-10-05,26.55,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000211,Reigate and Banstead,Local Authority District,Sports facilities,2023-10-05,18.36,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000212,Runnymede,Local Authority District,Sports facilities,2023-10-05,25.2,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000213,Spelthorne,Local Authority District,Sports facilities,2023-10-05,15.83,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000214,Surrey Heath,Local Authority District,Sports facilities,2023-10-05,21.01,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000215,Tandridge,Local Authority District,Sports facilities,2023-10-05,31.07,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000216,Waverley,Local Authority District,Sports facilities,2023-10-05,32.75,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000217,Woking,Local Authority District,Sports facilities,2023-10-05,21.17,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E10000032,West Sussex,County or Unitary Authority,Sports facilities,2023-10-05,19.79,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,This data has been aggregated and may show differences to other published figures
E07000223,Adur,Local Authority District,Sports facilities,2023-10-05,17.35,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000224,Arun,Local Authority District,Sports facilities,2023-10-05,14.25,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000225,Chichester,Local Authority District,Sports facilities,2023-10-05,26.11,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000226,Crawley,Local Authority District,Sports facilities,2023-10-05,15.19,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000227,Horsham,Local Authority District,Sports facilities,2023-10-05,24.32,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000228,Mid Sussex,Local Authority District,Sports facilities,2023-10-05,24.38,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000229,Worthing,Local Authority District,Sports facilities,2023-10-05,15.0,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E12000009,South West,Region,Sports facilities,2023-10-05,19.71,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,This data has been aggregated and may show differences to other published figures
E47000009,West of England,Combined Authority or City Region,Sports facilities,2023-10-05,16.43,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,This data has been aggregated and may show differences to other published figures
E47000015,Devon and Torbay,Combined Authority or City Region,Sports facilities,2023-10-05,20.25,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,This data has been aggregated and may show differences to other published figures
E06000022,Bath and North East Somerset,County or Unitary Authority,Sports facilities,2023-10-05,24.66,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,Sports facilities,2023-10-05,14.17,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000023,"Bristol, City of",County or Unitary Authority,Sports facilities,2023-10-05,11.37,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000052,Cornwall,County or Unitary Authority,Sports facilities,2023-10-05,21.69,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000059,Dorset,County or Unitary Authority,Sports facilities,2023-10-05,22.58,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000053,Isles of Scilly,County or Unitary Authority,Sports facilities,2023-10-05,48.71,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000024,North Somerset,County or Unitary Authority,Sports facilities,2023-10-05,20.21,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000026,Plymouth,County or Unitary Authority,Sports facilities,2023-10-05,13.98,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000066,Somerset,County or Unitary Authority,Sports facilities,2023-10-05,22.94,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,This data has been aggregated and may show differences to other published figures
E06000025,South Gloucestershire,County or Unitary Authority,Sports facilities,2023-10-05,19.18,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000030,Swindon,County or Unitary Authority,Sports facilities,2023-10-05,16.07,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000027,Torbay,County or Unitary Authority,Sports facilities,2023-10-05,17.51,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E06000054,Wiltshire,County or Unitary Authority,Sports facilities,2023-10-05,23.22,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E10000008,Devon,County or Unitary Authority,Sports facilities,2023-10-05,20.72,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,This data has been aggregated and may show differences to other published figures
E07000040,East Devon,Local Authority District,Sports facilities,2023-10-05,20.69,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000041,Exeter,Local Authority District,Sports facilities,2023-10-05,16.91,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000042,Mid Devon,Local Authority District,Sports facilities,2023-10-05,22.33,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000043,North Devon,Local Authority District,Sports facilities,2023-10-05,19.17,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000044,South Hams,Local Authority District,Sports facilities,2023-10-05,25.39,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000045,Teignbridge,Local Authority District,Sports facilities,2023-10-05,19.73,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000046,Torridge,Local Authority District,Sports facilities,2023-10-05,19.23,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000047,West Devon,Local Authority District,Sports facilities,2023-10-05,26.8,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E10000013,Gloucestershire,County or Unitary Authority,Sports facilities,2023-10-05,21.56,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,This data has been aggregated and may show differences to other published figures
E07000078,Cheltenham,Local Authority District,Sports facilities,2023-10-05,18.6,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000079,Cotswold,Local Authority District,Sports facilities,2023-10-05,27.96,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000080,Forest of Dean,Local Authority District,Sports facilities,2023-10-05,21.49,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000081,Gloucester,Local Authority District,Sports facilities,2023-10-05,16.84,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000082,Stroud,Local Authority District,Sports facilities,2023-10-05,24.44,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000083,Tewkesbury,Local Authority District,Sports facilities,2023-10-05,22.13,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,
E07000187,Mendip,Local Authority District,Sports facilities,2023-10-05,24.12,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,Obsolete code since 2023 (replaced by E06000066 Somerset)
E07000188,Sedgemoor,Local Authority District,Sports facilities,2023-10-05,20.18,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,Obsolete code since 2023 (replaced by E06000066 Somerset)
E07000246,Somerset West and Taunton,Local Authority District,Sports facilities,2023-10-05,23.88,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,Obsolete code since 2023 (replaced by E06000066 Somerset)
E07000189,South Somerset,Local Authority District,Sports facilities,2023-10-05,23.28,"Counts of sports facilities per 10,000 people","Count per 10,000 people",,,,Obsolete code since 2023 (replaced by E06000066 Somerset)
