Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description
95oo13w1,95OO13W1,95oo13w1,,557,
95oo14w1,95OO14W1,95oo14w1,,558,
95oo15w1,95OO15W1,95oo15w1,,559,
95oo16w1,95OO16W1,95oo16w1,,560,
95oo17w1,95OO17W1,95oo17w1,,561,
95oo18w1,95OO18W1,95oo18w1,,562,
95oo19w1,95OO19W1,95oo19w1,,563,
95oo20w1,95OO20W1,95oo20w1,,564,
95oo21w1,95OO21W1,95oo21w1,,565,
95oo22w1,95OO22W1,95oo22w1,,566,
95pp01w1,95PP01W1,95pp01w1,,567,
95pp02w1,95PP02W1,95pp02w1,,568,
95pp03w1,95PP03W1,95pp03w1,,569,
95pp04w1,95PP04W1,95pp04w1,,570,
95pp05w1,95PP05W1,95pp05w1,,571,
95pp06s1,95PP06S1,95pp06s1,,572,
95pp06s2,95PP06S2,95pp06s2,,573,
95pp07w1,95PP07W1,95pp07w1,,574,
95pp08w1,95PP08W1,95pp08w1,,575,
95pp09w1,95PP09W1,95pp09w1,,576,
95pp10w1,95PP10W1,95pp10w1,,577,
95pp11w1,95PP11W1,95pp11w1,,578,
95pp12w1,95PP12W1,95pp12w1,,579,
95pp13w1,95PP13W1,95pp13w1,,580,
95pp14s1,95PP14S1,95pp14s1,,581,
95pp14s2,95PP14S2,95pp14s2,,582,
95pp15w1,95PP15W1,95pp15w1,,583,
95pp16w1,95PP16W1,95pp16w1,,584,
95pp17w1,95PP17W1,95pp17w1,,585,
95pp18w1,95PP18W1,95pp18w1,,586,
95pp19w1,95PP19W1,95pp19w1,,587,
95pp20w1,95PP20W1,95pp20w1,,588,
95pp21w1,95PP21W1,95pp21w1,,589,
95pp22w1,95PP22W1,95pp22w1,,590,
95pp23w1,95PP23W1,95pp23w1,,591,
95qq01w1,95QQ01W1,95qq01w1,,592,
95qq02w1,95QQ02W1,95qq02w1,,593,
95qq03w1,95QQ03W1,95qq03w1,,594,
95qq04w1,95QQ04W1,95qq04w1,,595,
95qq05w1,95QQ05W1,95qq05w1,,596,
95qq06w1,95QQ06W1,95qq06w1,,597,
95qq07w1,95QQ07W1,95qq07w1,,598,
95qq08w1,95QQ08W1,95qq08w1,,599,
95qq09w1,95QQ09W1,95qq09w1,,600,
95qq10w1,95QQ10W1,95qq10w1,,601,
95qq11w1,95QQ11W1,95qq11w1,,602,
95qq12w1,95QQ12W1,95qq12w1,,603,
95qq13w1,95QQ13W1,95qq13w1,,604,
95qq14s1,95QQ14S1,95qq14s1,,605,
95qq14s2,95QQ14S2,95qq14s2,,606,
95qq15w1,95QQ15W1,95qq15w1,,607,
95rr01s1,95RR01S1,95rr01s1,,608,
95rr01s2,95RR01S2,95rr01s2,,609,
95rr02w1,95RR02W1,95rr02w1,,610,
95rr03w1,95RR03W1,95rr03w1,,611,
95rr04w1,95RR04W1,95rr04w1,,612,
95rr05s1,95RR05S1,95rr05s1,,613,
95rr05s2,95RR05S2,95rr05s2,,614,
95rr06w1,95RR06W1,95rr06w1,,615,
95rr07w1,95RR07W1,95rr07w1,,616,
95rr08w1,95RR08W1,95rr08w1,,617,
95rr09s1,95RR09S1,95rr09s1,,618,
95rr09s2,95RR09S2,95rr09s2,,619,
95rr10w1,95RR10W1,95rr10w1,,620,
95rr11w1,95RR11W1,95rr11w1,,621,
95rr12w1,95RR12W1,95rr12w1,,622,
95rr13w1,95RR13W1,95rr13w1,,623,
95rr14w1,95RR14W1,95rr14w1,,624,
95rr15w1,95RR15W1,95rr15w1,,625,
95ss01s1,95SS01S1,95ss01s1,,626,
95ss01s2,95SS01S2,95ss01s2,,627,
95ss02s1,95SS02S1,95ss02s1,,628,
95ss02s2,95SS02S2,95ss02s2,,629,
95ss03s1,95SS03S1,95ss03s1,,630,
95ss03s2,95SS03S2,95ss03s2,,631,
95ss04s1,95SS04S1,95ss04s1,,632,
95ss04s2,95SS04S2,95ss04s2,,633,
95ss04s3,95SS04S3,95ss04s3,,634,
95ss05s1,95SS05S1,95ss05s1,,635,
95ss05s2,95SS05S2,95ss05s2,,636,
95ss06s1,95SS06S1,95ss06s1,,637,
95ss06s2,95SS06S2,95ss06s2,,638,
95ss06s3,95SS06S3,95ss06s3,,639,
95ss07s1,95SS07S1,95ss07s1,,640,
95ss07s2,95SS07S2,95ss07s2,,641,
95ss07s3,95SS07S3,95ss07s3,,642,
95ss08s1,95SS08S1,95ss08s1,,643,
95ss08s2,95SS08S2,95ss08s2,,644,
95ss09s1,95SS09S1,95ss09s1,,645,
95ss09s2,95SS09S2,95ss09s2,,646,
95ss10s1,95SS10S1,95ss10s1,,647,
95ss10s2,95SS10S2,95ss10s2,,648,
95ss11s1,95SS11S1,95ss11s1,,649,
95ss11s2,95SS11S2,95ss11s2,,650,
95ss12w1,95SS12W1,95ss12w1,,651,
95ss13s1,95SS13S1,95ss13s1,,652,
95ss13s2,95SS13S2,95ss13s2,,653,
95ss14s1,95SS14S1,95ss14s1,,654,
95ss14s2,95SS14S2,95ss14s2,,655,
95ss15s1,95SS15S1,95ss15s1,,656,
95ss15s2,95SS15S2,95ss15s2,,657,
95ss16s1,95SS16S1,95ss16s1,,658,
95ss16s2,95SS16S2,95ss16s2,,659,
95ss17s1,95SS17S1,95ss17s1,,660,
95ss17s2,95SS17S2,95ss17s2,,661,
95ss18s1,95SS18S1,95ss18s1,,662,
95ss18s2,95SS18S2,95ss18s2,,663,
95ss19s1,95SS19S1,95ss19s1,,664,
95ss19s2,95SS19S2,95ss19s2,,665,
95ss20w1,95SS20W1,95ss20w1,,666,
95ss21s1,95SS21S1,95ss21s1,,667,
95ss21s2,95SS21S2,95ss21s2,,668,
95ss22s1,95SS22S1,95ss22s1,,669,
95ss22s2,95SS22S2,95ss22s2,,670,
95ss23s1,95SS23S1,95ss23s1,,671,
95ss23s2,95SS23S2,95ss23s2,,672,
95ss24s1,95SS24S1,95ss24s1,,673,
95ss24s2,95SS24S2,95ss24s2,,674,
95ss25w1,95SS25W1,95ss25w1,,675,
95ss26s1,95SS26S1,95ss26s1,,676,
95ss26s2,95SS26S2,95ss26s2,,677,
95ss27w1,95SS27W1,95ss27w1,,678,
95ss28w1,95SS28W1,95ss28w1,,679,
95ss29s1,95SS29S1,95ss29s1,,680,
95ss29s2,95SS29S2,95ss29s2,,681,
95ss30s1,95SS30S1,95ss30s1,,682,
95ss30s2,95SS30S2,95ss30s2,,683,
95tt01w1,95TT01W1,95tt01w1,,684,
95tt02w1,95TT02W1,95tt02w1,,685,
95tt03s1,95TT03S1,95tt03s1,,686,
95tt03s2,95TT03S2,95tt03s2,,687,
95tt04w1,95TT04W1,95tt04w1,,688,
95tt05s1,95TT05S1,95tt05s1,,689,
95tt05s2,95TT05S2,95tt05s2,,690,
95tt06w1,95TT06W1,95tt06w1,,691,
95tt07w1,95TT07W1,95tt07w1,,692,
95tt08w1,95TT08W1,95tt08w1,,693,
95tt09s1,95TT09S1,95tt09s1,,694,
95tt09s2,95TT09S2,95tt09s2,,695,
95tt10w1,95TT10W1,95tt10w1,,696,
95tt11s1,95TT11S1,95tt11s1,,697,
95tt11s2,95TT11S2,95tt11s2,,698,
95tt12w1,95TT12W1,95tt12w1,,699,
95tt13s1,95TT13S1,95tt13s1,,700,
95tt13s2,95TT13S2,95tt13s2,,701,
95tt14w1,95TT14W1,95tt14w1,,702,
95tt15w1,95TT15W1,95tt15w1,,703,
95tt16w1,95TT16W1,95tt16w1,,704,
95uu06w1,95UU06W1,95uu06w1,,705,
95uu09w1,95UU09W1,95uu09w1,,706,
95uu14w1,95UU14W1,95uu14w1,,707,
95uu99c1,95UU99C1,95uu99c1,,708,
95uu99c2,95UU99C2,95uu99c2,,709,
95uu99c3,95UU99C3,95uu99c3,,710,
95uu99c4,95UU99C4,95uu99c4,,711,
95uu99c5,95UU99C5,95uu99c5,,712,
95uu99c6,95UU99C6,95uu99c6,,713,
95vv01s1,95VV01S1,95vv01s1,,714,
95vv01s2,95VV01S2,95vv01s2,,715,
95vv02w1,95VV02W1,95vv02w1,,716,
95vv03w1,95VV03W1,95vv03w1,,717,
95vv04w1,95VV04W1,95vv04w1,,718,
95vv05s1,95VV05S1,95vv05s1,,719,
95vv05s2,95VV05S2,95vv05s2,,720,
95vv06w1,95VV06W1,95vv06w1,,721,
95vv07s1,95VV07S1,95vv07s1,,722,
95vv07s2,95VV07S2,95vv07s2,,723,
95vv08w1,95VV08W1,95vv08w1,,724,
95vv09w1,95VV09W1,95vv09w1,,725,
95vv10s1,95VV10S1,95vv10s1,,726,
95vv10s2,95VV10S2,95vv10s2,,727,
95vv11s1,95VV11S1,95vv11s1,,728,
95vv11s2,95VV11S2,95vv11s2,,729,
95vv12s1,95VV12S1,95vv12s1,,730,
95vv12s2,95VV12S2,95vv12s2,,731,
95vv13s1,95VV13S1,95vv13s1,,732,
95vv13s2,95VV13S2,95vv13s2,,733,
95vv14s1,95VV14S1,95vv14s1,,734,
95vv14s2,95VV14S2,95vv14s2,,735,
95vv15s1,95VV15S1,95vv15s1,,736,
95vv15s2,95VV15S2,95vv15s2,,737,
95vv16w1,95VV16W1,95vv16w1,,738,
95vv17s1,95VV17S1,95vv17s1,,739,
95vv17s2,95VV17S2,95vv17s2,,740,
95vv18s1,95VV18S1,95vv18s1,,741,
95vv18s2,95VV18S2,95vv18s2,,742,
95vv19s1,95VV19S1,95vv19s1,,743,
95vv19s2,95VV19S2,95vv19s2,,744,
95vv20w1,95VV20W1,95vv20w1,,745,
95vv21s1,95VV21S1,95vv21s1,,746,
95vv21s2,95VV21S2,95vv21s2,,747,
95vv22w1,95VV22W1,95vv22w1,,748,
95vv23w1,95VV23W1,95vv23w1,,749,
95vv24s1,95VV24S1,95vv24s1,,750,
95vv24s2,95VV24S2,95vv24s2,,751,
95vv25s1,95VV25S1,95vv25s1,,752,
95vv25s2,95VV25S2,95vv25s2,,753,
95vv26w1,95VV26W1,95vv26w1,,754,
95vv27w1,95VV27W1,95vv27w1,,755,
95vv28s1,95VV28S1,95vv28s1,,756,
95vv28s2,95VV28S2,95vv28s2,,757,
95vv29w1,95VV29W1,95vv29w1,,758,
95vv30s1,95VV30S1,95vv30s1,,759,
95vv30s2,95VV30S2,95vv30s2,,760,
95ww01s1,95WW01S1,95ww01s1,,761,
95ww01s2,95WW01S2,95ww01s2,,762,
95ww02s1,95WW02S1,95ww02s1,,763,
95ww02s2,95WW02S2,95ww02s2,,764,
95ww03s1,95WW03S1,95ww03s1,,765,
95ww03s2,95WW03S2,95ww03s2,,766,
95ww04s1,95WW04S1,95ww04s1,,767,
95ww04s2,95WW04S2,95ww04s2,,768,
95ww05s1,95WW05S1,95ww05s1,,769,
95ww05s2,95WW05S2,95ww05s2,,770,
95ww06s1,95WW06S1,95ww06s1,,771,
95ww06s2,95WW06S2,95ww06s2,,772,
95ww07s1,95WW07S1,95ww07s1,,773,
95ww07s2,95WW07S2,95ww07s2,,774,
95ww08s1,95WW08S1,95ww08s1,,775,
95ww08s2,95WW08S2,95ww08s2,,776,
95ww09s1,95WW09S1,95ww09s1,,777,
95ww09s2,95WW09S2,95ww09s2,,778,
95ww10s1,95WW10S1,95ww10s1,,779,
95ww10s2,95WW10S2,95ww10s2,,780,
95ww11s1,95WW11S1,95ww11s1,,781,
95ww11s2,95WW11S2,95ww11s2,,782,
95ww12w1,95WW12W1,95ww12w1,,783,
95ww13s1,95WW13S1,95ww13s1,,784,
95ww13s2,95WW13S2,95ww13s2,,785,
95ww14w1,95WW14W1,95ww14w1,,786,
95ww15s1,95WW15S1,95ww15s1,,787,
95ww15s2,95WW15S2,95ww15s2,,788,
95ww16s1,95WW16S1,95ww16s1,,789,
95ww16s2,95WW16S2,95ww16s2,,790,
95ww17w1,95WW17W1,95ww17w1,,791,
95ww18w1,95WW18W1,95ww18w1,,792,
95ww19s1,95WW19S1,95ww19s1,,793,
95ww19s2,95WW19S2,95ww19s2,,794,
95ww19s3,95WW19S3,95ww19s3,,795,
95ww20s1,95WW20S1,95ww20s1,,796,
95ww20s2,95WW20S2,95ww20s2,,797,
95ww20s3,95WW20S3,95ww20s3,,798,
95ww21s1,95WW21S1,95ww21s1,,799,
95ww21s2,95WW21S2,95ww21s2,,800,
95ww22s1,95WW22S1,95ww22s1,,801,
95ww22s2,95WW22S2,95ww22s2,,802,
95ww23s1,95WW23S1,95ww23s1,,803,
95ww23s2,95WW23S2,95ww23s2,,804,
95ww24s1,95WW24S1,95ww24s1,,805,
95ww24s2,95WW24S2,95ww24s2,,806,
95ww25w1,95WW25W1,95ww25w1,,807,
95xx01s1,95XX01S1,95xx01s1,,808,
95xx01s2,95XX01S2,95xx01s2,,809,
95xx01s3,95XX01S3,95xx01s3,,810,
95xx02w1,95XX02W1,95xx02w1,,811,
95xx03s1,95XX03S1,95xx03s1,,812,
95xx03s2,95XX03S2,95xx03s2,,813,
95xx04s1,95XX04S1,95xx04s1,,814,
95xx04s2,95XX04S2,95xx04s2,,815,
95xx05w1,95XX05W1,95xx05w1,,816,
95xx06s1,95XX06S1,95xx06s1,,817,
95xx06s2,95XX06S2,95xx06s2,,818,
95xx07s1,95XX07S1,95xx07s1,,819,
95xx07s2,95XX07S2,95xx07s2,,820,
95xx08s1,95XX08S1,95xx08s1,,821,
95xx08s2,95XX08S2,95xx08s2,,822,
95xx09s1,95XX09S1,95xx09s1,,823,
95xx09s2,95XX09S2,95xx09s2,,824,
95xx10s1,95XX10S1,95xx10s1,,825,
95xx10s2,95XX10S2,95xx10s2,,826,
95xx10s3,95XX10S3,95xx10s3,,827,
95xx11s1,95XX11S1,95xx11s1,,828,
95xx11s2,95XX11S2,95xx11s2,,829,
95xx11s3,95XX11S3,95xx11s3,,830,
95xx12w1,95XX12W1,95xx12w1,,831,
95xx13w1,95XX13W1,95xx13w1,,832,
95xx14w1,95XX14W1,95xx14w1,,833,
95xx15w1,95XX15W1,95xx15w1,,834,
95xx16w1,95XX16W1,95xx16w1,,835,
95xx17s1,95XX17S1,95xx17s1,,836,
95xx17s2,95XX17S2,95xx17s2,,837,
95xx18w1,95XX18W1,95xx18w1,,838,
95xx19w1,95XX19W1,95xx19w1,,839,
95xx20s1,95XX20S1,95xx20s1,,840,
95xx20s2,95XX20S2,95xx20s2,,841,
95xx21w1,95XX21W1,95xx21w1,,842,
95xx22w1,95XX22W1,95xx22w1,,843,
95xx23w1,95XX23W1,95xx23w1,,844,
95xx24s1,95XX24S1,95xx24s1,,845,
95xx24s2,95XX24S2,95xx24s2,,846,
95xx25w1,95XX25W1,95xx25w1,,847,
95yy01w1,95YY01W1,95yy01w1,,848,
95yy02w1,95YY02W1,95yy02w1,,849,
95yy03w1,95YY03W1,95yy03w1,,850,
95yy04w1,95YY04W1,95yy04w1,,851,
95yy05w1,95YY05W1,95yy05w1,,852,
95yy06w1,95YY06W1,95yy06w1,,853,
95yy07w1,95YY07W1,95yy07w1,,854,
95yy08w1,95YY08W1,95yy08w1,,855,
95yy09w1,95YY09W1,95yy09w1,,856,
95yy10w1,95YY10W1,95yy10w1,,857,
95yy11w1,95YY11W1,95yy11w1,,858,
95yy12w1,95YY12W1,95yy12w1,,859,
95yy13s1,95YY13S1,95yy13s1,,860,
95yy13s2,95YY13S2,95yy13s2,,861,
95yy14s1,95YY14S1,95yy14s1,,862,
95yy14s2,95YY14S2,95yy14s2,,863,
95yy15s1,95YY15S1,95yy15s1,,864,
95yy15s2,95YY15S2,95yy15s2,,865,
95yy16w1,95YY16W1,95yy16w1,,866,
95yy17w1,95YY17W1,95yy17w1,,867,
95yy18w1,95YY18W1,95yy18w1,,868,
95yy19w1,95YY19W1,95yy19w1,,869,
95yy20w1,95YY20W1,95yy20w1,,870,
95yy21w1,95YY21W1,95yy21w1,,871,
95zz01w1,95ZZ01W1,95zz01w1,,872,
95zz02w1,95ZZ02W1,95zz02w1,,873,
95zz03w1,95ZZ03W1,95zz03w1,,874,
95zz04w1,95ZZ04W1,95zz04w1,,875,
95zz05w1,95ZZ05W1,95zz05w1,,876,
95zz06w1,95ZZ06W1,95zz06w1,,877,
95zz07w1,95ZZ07W1,95zz07w1,,878,
95zz08w1,95ZZ08W1,95zz08w1,,879,
95zz09w1,95ZZ09W1,95zz09w1,,880,
95zz10w1,95ZZ10W1,95zz10w1,,881,
95zz11w1,95ZZ11W1,95zz11w1,,882,
95zz12w1,95ZZ12W1,95zz12w1,,883,
95zz13w1,95ZZ13W1,95zz13w1,,884,
95zz14s1,95ZZ14S1,95zz14s1,,885,
95zz14s2,95ZZ14S2,95zz14s2,,886,
95zz15w1,95ZZ15W1,95zz15w1,,887,
95zz16s1,95ZZ16S1,95zz16s1,,888,
95zz16s2,95ZZ16S2,95zz16s2,,889,
