AREANM,AREACD,Period,Value
Ballymartrim,95CC02W1,2018,57.798
Callan Bridge,95CC03W1,2018,62.14
Carrigatuke,95CC04W1,2018,31.038
Charlemont,95CC05W1,2018,66.086
Demesne_1,95CC06S1,2018,26.406
Demesne_2,95CC06S2,2018,8.085
Derrynoose,95CC07W1,2018,49.694
Downs,95CC08W1,2018,32.952
Hamiltonsbawn_1,95CC09S1,2018,5.516
Hamiltonsbawn_2,95CC09S2,2018,29.891
Hockley,95CC10W1,2018,32.845
Keady,95CC11W1,2018,28.259
Killeen,95CC12W1,2018,95.797
Killylea,95CC13W1,2018,27.449
Laurelvale,95CC14W1,2018,20.186
Loughgall,95CC15W1,2018,47.098
Markethill,95CC16W1,2018,33.488
Milford,95CC17W1,2018,27.018
Observatory,95CC18W1,2018,50.365
Poyntz Pass,95CC19W1,2018,31.161
Rich Hill_1,95CC20S1,2018,5.171
Rich Hill_2,95CC20S2,2018,11.542
Tandragee,95CC21W1,2018,33.375
The Mall,95CC22W1,2018,70.867
Academy,95DD01W1,2018,106.618
Ahoghill_1,95DD02S1,2018,8.654
Ahoghill_2,95DD02S2,2018,52.025
Ardeevin,95DD03W1,2018,31.974
Ballee,95DD04W1,2018,111.338
Ballykeel,95DD05W1,2018,103.185
Ballyloughan,95DD06W1,2018,6.712
Broughshane_1,95DD07S1,2018,50.759
Broughshane_2,95DD07S2,2018,11.16
Castle Demesne,95DD08W1,2018,178.281
Craigywarren,95DD09W1,2018,24.061
Cullybackey,95DD10W1,2018,22.363
Dunclug,95DD11W1,2018,14.73
Dunminning,95DD12W1,2018,26.116
Fair Green,95DD13W1,2018,43.469
Galgorm_1,95DD14S1,2018,54.576
Galgorm_2,95DD14S2,2018,23.948
Glenravel,95DD15W1,2018,25.149
Glenwhirry,95DD16W1,2018,73.043
Grange,95DD17W1,2018,31.376
Harryville,95DD18W1,2018,63.555
Kells_1,95DD19S1,2018,11.18
Kells_2,95DD19S2,2018,10.85
Moat,95DD20W1,2018,16.279
Park,95DD21W1,2018,45.574
Portglenone_1,95DD22S1,2018,17.188
Portglenone_2,95DD22S2,2018,11.759
Slemish,95DD23W1,2018,63.971
Summerfield,95DD24W1,2018,20.302
Ballyhoe and Corkey,95EE01W1,2018,18.498
Benvardin,95EE02W1,2018,15.574
Carnany,95EE03W1,2018,18.584
Clogh Mills,95EE04W1,2018,27.136
Dervock,95EE05W1,2018,50.263
Dunloy,95EE06W1,2018,43.653
Fairhill,95EE07W1,2018,27.441
Glebe,95EE08W1,2018,59.331
Killoquin Lower,95EE09W1,2018,19.153
Killoquin Upper,95EE10W1,2018,23.373
Knockaholet,95EE11W1,2018,15.014
Newhill,95EE12W1,2018,10.631
Route,95EE13W1,2018,62.027
Seacon,95EE14W1,2018,16.675
Stranocum,95EE15W1,2018,20.707
The Vow,95EE16W1,2018,13.591
Ballydown_1,95FF01S1,2018,12.501
Ballydown_2,95FF01S2,2018,72.004
Ballyward,95FF02W1,2018,19.522
Banbridge West,95FF03W1,2018,9.247
Bannside,95FF04W1,2018,44.776
Dromore North,95FF05W1,2018,17.894
Dromore South_1,95FF06S1,2018,19.782
Dromore South_2,95FF06S2,2018,10.341
Edenderry,95FF07W1,2018,53.811
Fort,95FF08W1,2018,61.406
Gilford,95FF09W1,2018,18.726
Gransha,95FF10W1,2018,26.829
Katesbridge,95FF11W1,2018,25.883
Lawrencetown,95FF12W1,2018,25.994
Loughbrickland,95FF13W1,2018,32.897
Quilly,95FF14W1,2018,59.629
Rathfriland,95FF15W1,2018,26.066
Seapatrick,95FF16W1,2018,32.867
The Cut,95FF17W1,2018,57.499
Andersonstown_1,95GG01S1,2018,8.815
Andersonstown_2,95GG01S2,2018,26.625
Andersonstown_3,95GG01S3,2018,29.888
Ardoyne_1,95GG02S1,2018,3.348
Ardoyne_2,95GG02S2,2018,1.744
Ardoyne_3,95GG02S3,2018,5.598
Ballyhackamore_1,95GG03S1,2018,28.08
Ballyhackamore_2,95GG03S2,2018,31.458
Ballyhackamore_3,95GG03S3,2018,44.336
Ballymacarrett_1,95GG04S1,2018,44.682
Ballymacarrett_2,95GG04S2,2018,1.461
Ballymacarrett_3,95GG04S3,2018,24.587
Ballynafeigh_1,95GG05S1,2018,25.735
Ballynafeigh_2,95GG05S2,2018,8.664
Ballynafeigh_3,95GG05S3,2018,19.438
Ballysillan_1,95GG06S1,2018,7.831
Ballysillan_2,95GG06S2,2018,2.998
Ballysillan_3,95GG06S3,2018,10.337
Beechmount_1,95GG07S1,2018,18.169
Beechmount_2,95GG07S2,2018,24.202
Beechmount_3,95GG07S3,2018,3.803
Bellevue_1,95GG08S1,2018,12.644
Bellevue_2,95GG08S2,2018,18.75
Bellevue_3,95GG08S3,2018,5.883
Belmont_1,95GG09S1,2018,42.191
Belmont_2,95GG09S2,2018,129.805
Belmont_3,95GG09S3,2018,28.194
Blackstaff_1,95GG10S1,2018,441.548
Blackstaff_2,95GG10S2,2018,18.327
Bloomfield_1_Belfast,95GG11S1,2018,32.095
Bloomfield_2_Belfast,95GG11S2,2018,15.456
Bloomfield_3_Belfast,95GG11S3,2018,8.525
Botanic_1,95GG12S1,2018,60.187
Botanic_2,95GG12S2,2018,21.057
Botanic_3,95GG12S3,2018,8.032
Botanic_4,95GG12S4,2018,308.753
Botanic_5,95GG12S5,2018,63.493
Castleview_1,95GG13S1,2018,4.432
Castleview_2,95GG13S2,2018,9.386
Castleview_3,95GG13S3,2018,6.744
Cavehill_1,95GG14S1,2018,12.052
Cavehill_2,95GG14S2,2018,10.098
Cavehill_3,95GG14S3,2018,11.257
Cherryvalley_1,95GG15S1,2018,19.615
Cherryvalley_2,95GG15S2,2018,19.095
Cherryvalley_3,95GG15S3,2018,6.907
Chichester Park_1,95GG16S1,2018,11.418
Chichester Park_2,95GG16S2,2018,10.065
Chichester Park_3,95GG16S3,2018,61.76
Cliftonville_1,95GG17S1,2018,5.81
Cliftonville_2,95GG17S2,2018,21.763
Cliftonville_3,95GG17S3,2018,3.885
Clonard_1,95GG18S1,2018,209.88
Clonard_2,95GG18S2,2018,24.462
Crumlin_1_Belfast,95GG19S1,2018,22.483
Crumlin_2_Belfast,95GG19S2,2018,33.914
Duncairn_1,95GG20S1,2018,1546.356
Duncairn_2,95GG20S2,2018,61.76
Falls_1,95GG21S1,2018,209.88
Falls_2,95GG21S2,2018,14.999
Falls_3,95GG21S3,2018,248.485
Falls Park_1,95GG22S1,2018,117.159
Falls Park_2,95GG22S2,2018,9.947
Falls Park_3,95GG22S3,2018,6.156
Finaghy_1,95GG23S1,2018,6.441
Finaghy_2,95GG23S2,2018,14.421
Finaghy_3,95GG23S3,2018,15.036
Fortwilliam_1,95GG24S1,2018,21.435
Fortwilliam_2,95GG24S2,2018,6.181
Fortwilliam_3,95GG24S3,2018,29.746
Glen Road_1,95GG25S1,2018,22.473
Glen Road_2,95GG25S2,2018,11.866
Glen Road_3,95GG25S3,2018,4.579
Glencairn_1,95GG26S1,2018,14.312
Glencairn_2,95GG26S2,2018,4.076
Glencolin_1,95GG27S1,2018,9.61
Glencolin_2,95GG27S2,2018,3.593
Glencolin_3,95GG27S3,2018,3.891
Glencolin_4,95GG27S4,2018,7.665
Highfield_1,95GG28S1,2018,8.155
Highfield_2,95GG28S2,2018,24.082
Highfield_3,95GG28S3,2018,1.502
Island_1,95GG29S1,2018,1890.668
Island_2,95GG29S2,2018,77.924
Knock_1,95GG30S1,2018,8.098
Knock_2,95GG30S2,2018,48.771
Knock_3,95GG30S3,2018,4.965
Ladybrook_1,95GG31S1,2018,16.359
Ladybrook_2,95GG31S2,2018,18.306
Ladybrook_3,95GG31S3,2018,17.032
Legoniel_1,95GG32S1,2018,11.454
Legoniel_2,95GG32S2,2018,5.752
Legoniel_3,95GG32S3,2018,11.761
Malone_1,95GG33S1,2018,118.942
Malone_2,95GG33S2,2018,28.983
Malone_3,95GG33S3,2018,35.612
Musgrave_1,95GG34S1,2018,8.542
Musgrave_2,95GG34S2,2018,8.991
Musgrave_3,95GG34S3,2018,176.674
New Lodge_1,95GG35S1,2018,86.292
New Lodge_2,95GG35S2,2018,1.105
New Lodge_3,95GG35S3,2018,1.662
Orangefield_1,95GG36S1,2018,23.697
Orangefield_2,95GG36S2,2018,20.826
Orangefield_3,95GG36S3,2018,14.419
Ravenhill_1,95GG37S1,2018,33.544
Ravenhill_2,95GG37S2,2018,32.106
Ravenhill_3,95GG37S3,2018,5.746
Rosetta_1,95GG38S1,2018,45.011
Rosetta_2,95GG38S2,2018,23.048
Rosetta_3,95GG38S3,2018,12.635
Shaftesbury_1,95GG39S1,2018,2789.166
Shaftesbury_2,95GG39S2,2018,595.9
Shaftesbury_3,95GG39S3,2018,219.975
Shankill_1,95GG40S1,2018,4.904
Shankill_2,95GG40S2,2018,54.678
Stormont_1,95GG41S1,2018,129.805
Stormont_2,95GG41S2,2018,48.032
Stormont_3,95GG41S3,2018,28.48
Stranmillis_1,95GG42S1,2018,15.168
Stranmillis_2,95GG42S2,2018,5.903
Stranmillis_3,95GG42S3,2018,88.709
Stranmillis_4,95GG42S4,2018,75.34
Sydenham_1,95GG43S1,2018,464.11
Sydenham_2,95GG43S2,2018,5.486
Sydenham_3,95GG43S3,2018,9.727
The Mount_1,95GG44S1,2018,32.896
The Mount_2,95GG44S2,2018,30.318
Upper Malone_1,95GG45S1,2018,118.942
Upper Malone_2,95GG45S2,2018,6.217
Upper Malone_3,95GG45S3,2018,4.491
Upper Springfield_1,95GG46S1,2018,9.487
Upper Springfield_2,95GG46S2,2018,3.315
Upper Springfield_3,95GG46S3,2018,7.625
Water Works_1,95GG47S1,2018,97.235
Water Works_2,95GG47S2,2018,9.194
Water Works_3,95GG47S3,2018,26.1
Whiterock_1,95GG48S1,2018,15.978
Whiterock_2,95GG48S2,2018,10.64
Whiterock_3,95GG48S3,2018,5.151
Windsor_1,95GG49S1,2018,73.65
Windsor_2,95GG49S2,2018,80.882
Windsor_3,95GG49S3,2018,34.757
Windsor_4,95GG49S4,2018,9.826
Woodstock_1,95GG50S1,2018,4.353
Woodstock_2,95GG50S2,2018,25.091
Woodstock_3,95GG50S3,2018,28.024
Woodvale_1,95GG51S1,2018,3.803
Woodvale_2,95GG51S2,2018,16.91
Woodvale_3,95GG51S3,2018,2.568
Blackhead,95HH01W1,2018,9.566
Bluefield_1,95HH02S1,2018,6.306
Bluefield_2,95HH02S2,2018,6.528
Boneybefore,95HH03W1,2018,8.744
Burleigh Hill_1,95HH04S1,2018,4.729
Burleigh Hill_2,95HH04S2,2018,18.513
Clipperstown,95HH05W1,2018,11.097
Eden_1,95HH06S1,2018,69.055
Eden_2,95HH06S2,2018,15.588
Gortalee,95HH07W1,2018,3.457
Greenisland,95HH08W1,2018,197.985
Killycrot,95HH09W1,2018,77.254
Knockagh,95HH10W1,2018,11.378
Love Lane,95HH11W1,2018,5.857
Milebush,95HH12W1,2018,3.803
Northland,95HH13W1,2018,2.882
Sunnylands,95HH14W1,2018,5.157
Victoria_Carrickfergus,95HH15W1,2018,34.245
Whitehead,95HH16W1,2018,15.479
Woodburn,95HH17W1,2018,15.506
Ballyhanwood_1,95II01S1,2018,32.084
Ballyhanwood_2,95II01S2,2018,34.953
Beechill_1,95II02S1,2018,108.747
Beechill_2,95II02S2,2018,63.262
Beechill_3,95II02S3,2018,15.149
Cairnshill_1,95II03S1,2018,8.89
Cairnshill_2,95II03S2,2018,13.544
Carrowreagh_1,95II04S1,2018,70.427
Carrowreagh_2,95II04S2,2018,7.937
Carryduff East_1,95II05S1,2018,43.165
Carryduff East_2,95II05S2,2018,60.49
Carryduff West_1,95II06S1,2018,18.191
Carryduff West_2,95II06S2,2018,13.068
Cregagh,95II07W1,2018,8.812
Downshire,95II08W1,2018,18.111
Dundonald_1,95II09S1,2018,144.847
Dundonald_2,95II09S2,2018,4.627
Enler,95II10W1,2018,4.069
Galwally,95II11W1,2018,40.71
Gilnahirk,95II12W1,2018,29.852
Graham's Bridge,95II13W1,2018,144.847
Hillfoot,95II14W1,2018,9.877
Knockbracken_1,95II15S1,2018,9.731
Knockbracken_2,95II15S2,2018,12.829
Lisnasharragh,95II16W1,2018,249.877
Lower Braniel,95II17W1,2018,10.761
Minnowburn,95II18W1,2018,30.057
Moneyreagh_1,95II19S1,2018,75.867
Moneyreagh_2,95II19S2,2018,61.653
Newtownbreda,95II20W1,2018,104.522
Tullycarnet,95II21W1,2018,5.653
Upper Braniel,95II22W1,2018,8.001
Wynchurch,95II23W1,2018,11.922
Agivey,95JJ01W1,2018,38.401
Atlantic,95JJ02W1,2018,13.603
Ballysally_1,95JJ03S1,2018,6.705
Ballysally_2,95JJ03S2,2018,4.055
Castlerock_1,95JJ04S1,2018,8.552
Castlerock_2,95JJ04S2,2018,10.44
Central_Coleraine,95JJ05W1,2018,218.978
Churchland,95JJ06W1,2018,6.386
Cross Glebe,95JJ07W1,2018,48.143
Dundooan_1,95JJ08S1,2018,91.916
Dundooan_2,95JJ08S2,2018,20.967
Dunluce,95JJ09W1,2018,23.263
Garvagh,95JJ10W1,2018,62.594
Hopefield_1,95JJ11S1,2018,7.702
Hopefield_2,95JJ11S2,2018,8.762
Kilrea,95JJ12W1,2018,41.437
Knocklynn_1,95JJ13S1,2018,73.676
Knocklynn_2,95JJ13S2,2018,5.873
Macosquin,95JJ14W1,2018,31.782
Mount Sandel,95JJ15W1,2018,90.839
Portstewart,95JJ16W1,2018,23.602
Ringsend,95JJ17W1,2018,30.536
Royal Portrush,95JJ18W1,2018,54.717
Strand_1_Coleraine,95JJ19S1,2018,12.0
Strand_2_Coleraine,95JJ19S2,2018,12.16
The Cuts_1,95JJ20S1,2018,43.16
The Cuts_2,95JJ20S2,2018,6.178
University,95JJ21W1,2018,77.005
Waterside,95JJ22W1,2018,46.629
Ardboe,95KK01W1,2018,17.431
Coagh,95KK02W1,2018,85.171
Dunnamore,95KK03W1,2018,25.525
Gortalowry,95KK04W1,2018,141.301
Killycolpy,95KK05W1,2018,34.837
Killymoon,95KK06W1,2018,110.469
Lissan,95KK07W1,2018,108.101
Moneymore,95KK08W1,2018,31.687
Newbuildings,95KK09W1,2018,65.036
Oaklands,95KK10W1,2018,39.41
Oldtown,95KK11W1,2018,68.553
Pomeroy,95KK12W1,2018,47.043
Sandholes,95KK13W1,2018,84.933
Stewartstown,95KK14W1,2018,28.22
The Loop,95KK15W1,2018,41.231
Tullagh,95KK16W1,2018,56.003
Aghagallon_1,95LL01S1,2018,36.666
Aghagallon_2,95LL01S2,2018,62.961
Annagh_1,95LL02S1,2018,40.707
Annagh_2,95LL02S2,2018,87.497
Ballybay,95LL03W1,2018,52.594
Ballyoran,95LL04W1,2018,13.702
Bleary_1,95LL05S1,2018,27.145
Bleary_2,95LL05S2,2018,28.474
Brownstown_1,95LL06S1,2018,63.482
Brownstown_2,95LL06S2,2018,23.293
Church,95LL07W1,2018,26.257
Corcrain_1,95LL08S1,2018,15.525
Corcrain_2,95LL08S2,2018,15.525
Court_1,95LL09S1,2018,30.71
Court_2,95LL09S2,2018,61.731
Derrytrasna_1,95LL10S1,2018,170.89
Derrytrasna_2,95LL10S2,2018,20.596
Donaghcloney_1,95LL11S1,2018,17.593
Donaghcloney_2,95LL11S2,2018,20.731
Drumgask_1,95LL12S1,2018,17.638
Drumgask_2,95LL12S2,2018,9.35
Drumgor_1,95LL13S1,2018,99.918
Drumgor_2,95LL13S2,2018,9.35
Drumnamoe_1,95LL14S1,2018,0.848
Drumnamoe_2,95LL14S2,2018,8.014
Edenderry_1,95LL15S1,2018,81.375
Edenderry_2,95LL15S2,2018,16.579
Kernan_1,95LL16S1,2018,218.892
Kernan_2,95LL16S2,2018,606.097
Killycomain,95LL17W1,2018,19.095
Knocknashane_1,95LL18S1,2018,19.879
Knocknashane_2,95LL18S2,2018,6.352
Magheralin_1,95LL19S1,2018,34.905
Magheralin_2,95LL19S2,2018,54.35
Mourneview,95LL20W1,2018,19.84
Parklake,95LL21W1,2018,65.964
Taghnevan,95LL22W1,2018,11.507
Tavanagh,95LL23W1,2018,15.514
The Birches_1,95LL24S1,2018,17.028
The Birches_2,95LL24S2,2018,12.78
Waringstown_1,95LL25S1,2018,29.942
Waringstown_2,95LL25S2,2018,6.437
Woodville_1,95LL26S1,2018,13.605
Woodville_2,95LL26S2,2018,7.1
Altnagelvin_1,95MM01S1,2018,17.025
Altnagelvin_2,95MM01S2,2018,139.544
Altnagelvin_3,95MM01S3,2018,8.909
Ballynashallog_1,95MM02S1,2018,20.59
Ballynashallog_2,95MM02S2,2018,13.729
Banagher,95MM03W1,2018,26.352
Beechwood,95MM04W1,2018,16.118
Brandywell,95MM05W1,2018,15.956
Carn Hill_1,95MM06S1,2018,9.899
Carn Hill_2,95MM06S2,2018,17.638
Caw,95MM07W1,2018,18.54
Clondermot_1,95MM08S1,2018,55.781
Clondermot_2,95MM08S2,2018,29.845
Claudy_1,95MM09S1,2018,26.656
Claudy_2,95MM09S2,2018,15.956
Creggan Central_1,95MM10S1,2018,11.549
Creggan Central_2,95MM10S2,2018,0.146
Creggan South,95MM11W1,2018,0.366
Crevagh_1,95MM12S1,2018,9.924
Crevagh_2,95MM12S2,2018,3.308
Crevagh_3,95MM12S3,2018,5.73
Culmore_1,95MM13S1,2018,18.369
Culmore_2,95MM13S2,2018,0.71
Culmore_3,95MM13S3,2018,1.154
Culmore_4,95MM13S4,2018,9.509
Culmore_5,95MM13S5,2018,12.774
Ebrington_1,95MM14S1,2018,10.288
Ebrington_2,95MM14S2,2018,53.297
Eglinton_1,95MM15S1,2018,136.974
Eglinton_2,95MM15S2,2018,13.824
Enagh_1_Derry,95MM16S1,2018,119.18
Enagh_2_Derry,95MM16S2,2018,163.837
Foyle Springs_1,95MM17S1,2018,6.409
Foyle Springs_2,95MM17S2,2018,5.343
Holly Mount_1,95MM18S1,2018,19.211
Holly Mount_2,95MM18S2,2018,13.099
Kilfennan_1,95MM19S1,2018,6.78
Kilfennan_2,95MM19S2,2018,34.883
Lisnagelvin_1,95MM20S1,2018,8.092
Lisnagelvin_2,95MM20S2,2018,33.418
New Buildings_1,95MM21S1,2018,14.236
New Buildings_2,95MM21S2,2018,7.031
Pennyburn_1,95MM22S1,2018,74.063
Pennyburn_2,95MM22S2,2018,23.346
Rosemount,95MM23W1,2018,15.911
Shantallow East,95MM24W1,2018,7.725
Shantallow West_1,95MM25S1,2018,0.71
Shantallow West_2,95MM25S2,2018,0.71
Shantallow West_3,95MM25S3,2018,26.425
Shantallow West_4,95MM25S4,2018,10.223
Springtown_1,95MM26S1,2018,78.16
Springtown_2,95MM26S2,2018,179.556
Strand_1_Derry,95MM27S1,2018,295.106
Strand_2_Derry,95MM27S2,2018,78.16
The Diamond,95MM28W1,2018,214.137
Victoria_Derry,95MM29W1,2018,139.544
Westland,95MM30W1,2018,11.549
Ardglass_1,95NN01S1,2018,17.163
Ardglass_2,95NN01S2,2018,8.062
Audley's Acre,95NN02W1,2018,14.491
Ballymaglave_1,95NN03S1,2018,43.01
Ballymaglave_2,95NN03S2,2018,12.408
Ballymote,95NN04W1,2018,65.022
Ballynahinch East,95NN05W1,2018,38.728
Castlewellan_1,95NN06S1,2018,15.414
Castlewellan_2,95NN06S2,2018,57.354
Cathedral_1,95NN07S1,2018,10.661
Cathedral_2,95NN07S2,2018,90.886
Crossgar_1,95NN08S1,2018,21.071
Crossgar_2,95NN08S2,2018,12.661
Derryboy_1,95NN09S1,2018,7.607
Derryboy_2,95NN09S2,2018,11.866
Donard_1,95NN10S1,2018,35.423
Donard_2,95NN10S2,2018,7.86
Drumaness_1,95NN11S1,2018,12.759
Drumaness_2,95NN11S2,2018,21.621
Dundrum,95NN12W1,2018,15.953
Dunmore,95NN13W1,2018,32.524
Killough_1,95NN14S1,2018,12.322
Killough_2,95NN14S2,2018,13.094
Killyleagh,95NN15W1,2018,21.324
Kilmore_1,95NN16S1,2018,19.568
Kilmore_2,95NN16S2,2018,14.573
Murlough,95NN17W1,2018,44.15
Quoile_1,95NN18S1,2018,49.479
Quoile_2,95NN18S2,2018,48.376
Saintfield_1,95NN19S1,2018,14.493
Saintfield_2,95NN19S2,2018,42.631
Seaforde,95NN20W1,2018,27.047
Shimna,95NN21W1,2018,38.469
Strangford,95NN22W1,2018,39.628
Tollymore_1,95NN23S1,2018,6.402
Tollymore_2,95NN23S2,2018,11.678
Altmore,95OO01W1,2018,66.548
Augher,95OO02W1,2018,70.835
Aughnacloy,95OO03W1,2018,28.535
Ballygawley,95OO04W1,2018,107.467
Ballysaggart,95OO05W1,2018,32.754
Benburb,95OO06W1,2018,243.427
Caledon,95OO07W1,2018,43.082
Castlecaulfield,95OO08W1,2018,47.288
Clogher,95OO09W1,2018,29.837
Coalisland North,95OO10W1,2018,60.6
Coalisland South,95OO11W1,2018,77.612
Coalisland West and Newmills,95OO12W1,2018,157.553
Coolhill,95OO13W1,2018,107.583
Donaghmore,95OO14W1,2018,44.51
Drumglass,95OO15W1,2018,55.494
Fivemiletown,95OO16W1,2018,65.017
Killyman,95OO17W1,2018,54.303
Killymeal,95OO18W1,2018,96.102
Moy,95OO19W1,2018,82.922
Moygashel,95OO20W1,2018,66.144
Mullaghmore,95OO21W1,2018,92.902
Washing Bay,95OO22W1,2018,36.63
Ballinamallard,95PP01W1,2018,72.087
Belcoo and Garrison,95PP02W1,2018,16.712
Belleek and Boa,95PP03W1,2018,26.916
Boho Cleenish and Letterbreen,95PP04W1,2018,45.844
Brookeborough,95PP05W1,2018,23.455
Castlecoole_1,95PP06S1,2018,8.546
Castlecoole_2,95PP06S2,2018,107.863
Derrygonnelly,95PP07W1,2018,24.861
Derrylin,95PP08W1,2018,114.651
Devenish,95PP09W1,2018,59.675
Donagh,95PP10W1,2018,26.268
Erne,95PP11W1,2018,124.898
Florence Court and Kinawley,95PP12W1,2018,16.574
Irvinestown,95PP13W1,2018,27.728
Kesh Ederney and Lack_1,95PP14S1,2018,8.306
Kesh Ederney and Lack_2,95PP14S2,2018,42.128
Lisbellaw,95PP15W1,2018,28.839
Lisnarrick,95PP16W1,2018,24.046
Lisnaskea,95PP17W1,2018,55.738
Maguires Bridge,95PP18W1,2018,27.995
Newtownbutler,95PP19W1,2018,21.197
Portora,95PP20W1,2018,168.841
Rosslea,95PP21W1,2018,14.275
Rossorry,95PP22W1,2018,30.97
Tempo,95PP23W1,2018,25.503
Antiville,95QQ01W1,2018,9.548
Ballycarry,95QQ02W1,2018,11.576
Ballyloran,95QQ03W1,2018,2.463
Blackcave,95QQ04W1,2018,50.71
Carncastle,95QQ05W1,2018,11.716
Carnlough,95QQ06W1,2018,50.71
Central_Larne,95QQ07W1,2018,76.903
Craigy Hill,95QQ08W1,2018,2.393
Gardenmore,95QQ09W1,2018,8.692
Glenarm,95QQ10W1,2018,17.795
Glynn,95QQ11W1,2018,11.184
Harbour,95QQ12W1,2018,138.153
Island Magee,95QQ13W1,2018,52.204
Kilwaughter_1,95QQ14S1,2018,61.39
Kilwaughter_2,95QQ14S2,2018,47.595
Town Parks,95QQ15W1,2018,53.794
Aghanloo_1,95RR01S1,2018,9.727
Aghanloo_2,95RR01S2,2018,31.191
Ballykelly,95RR02W1,2018,36.222
Coolessan,95RR03W1,2018,15.22
Dungiven,95RR04W1,2018,26.107
Enagh_1_Limavady,95RR05S1,2018,8.555
Enagh_2_Limavady,95RR05S2,2018,23.063
Feeny,95RR06W1,2018,21.736
Forest,95RR07W1,2018,11.396
Glack,95RR08W1,2018,12.073
Gresteel_1,95RR09S1,2018,40.486
Gresteel_2,95RR09S2,2018,5.118
Greystone_Limavady,95RR10W1,2018,3.163
Magilligan,95RR11W1,2018,55.499
Rathbrady,95RR12W1,2018,8.589
Roeside,95RR13W1,2018,78.977
The Highlands,95RR14W1,2018,23.441
Upper Glenshane,95RR15W1,2018,34.725
Ballinderry_1,95SS01S1,2018,102.786
Ballinderry_2,95SS01S2,2018,20.329
Ballymacash_1,95SS02S1,2018,13.08
Ballymacash_2,95SS02S2,2018,25.921
Ballymacbrennan_1,95SS03S1,2018,23.855
Ballymacbrennan_2,95SS03S2,2018,34.916
Ballymacoss_1,95SS04S1,2018,18.948
Ballymacoss_2,95SS04S2,2018,6.99
Ballymacoss_3,95SS04S3,2018,43.815
Blaris_1,95SS05S1,2018,22.089
Blaris_2,95SS05S2,2018,168.196
Collin Glen_1,95SS06S1,2018,29.907
Collin Glen_2,95SS06S2,2018,3.657
Collin Glen_3,95SS06S3,2018,2.797
Derryaghy_1,95SS07S1,2018,7.71
Derryaghy_2,95SS07S2,2018,0.485
Derryaghy_3,95SS07S3,2018,132.037
Dromara_1,95SS08S1,2018,22.66
Dromara_2,95SS08S2,2018,28.99
Drumbo_1,95SS09S1,2018,12.238
Drumbo_2,95SS09S2,2018,27.845
Dunmurry_1,95SS10S1,2018,21.978
Dunmurry_2,95SS10S2,2018,79.754
Glenavy_1,95SS11S1,2018,18.525
Glenavy_2,95SS11S2,2018,33.122
Harmony Hill,95SS12W1,2018,28.903
Hilden_1,95SS13S1,2018,195.433
Hilden_2,95SS13S2,2018,5.871
Hillhall_1,95SS14S1,2018,32.341
Hillhall_2,95SS14S2,2018,23.895
Hillsborough_1,95SS15S1,2018,23.82
Hillsborough_2,95SS15S2,2018,261.43
Kilwee_1,95SS16S1,2018,14.628
Kilwee_2,95SS16S2,2018,19.222
Knockmore_1,95SS17S1,2018,408.362
Knockmore_2,95SS17S2,2018,3.908
Lagan Valley_1,95SS18S1,2018,0.333
Lagan Valley_2,95SS18S2,2018,120.405
Lambeg_1,95SS19S1,2018,6.928
Lambeg_2,95SS19S2,2018,10.718
Lisnagarvey,95SS20W1,2018,65.438
Maghaberry_1,95SS21S1,2018,25.016
Maghaberry_2,95SS21S2,2018,68.066
Magheralave_1,95SS22S1,2018,6.037
Magheralave_2,95SS22S2,2018,8.237
Maze_1,95SS23S1,2018,49.347
Maze_2,95SS23S2,2018,11.767
Moira_1,95SS24S1,2018,36.995
Moira_2,95SS24S2,2018,49.834
Old Warren,95SS25W1,2018,24.392
Poleglass_1,95SS26S1,2018,2.834
Poleglass_2,95SS26S2,2018,5.554
Seymour Hill,95SS27W1,2018,21.204
Tonagh,95SS28W1,2018,55.579
Twinbrook_1,95SS29S1,2018,2.106
Twinbrook_2,95SS29S2,2018,2.106
Wallace Park_1,95SS30S1,2018,46.456
Wallace Park_2,95SS30S2,2018,22.384
Ballymaguigan,95TT01W1,2018,156.867
Bellaghy,95TT02W1,2018,50.319
Castledawson_1,95TT03S1,2018,8.801
Castledawson_2,95TT03S2,2018,29.574
Draperstown,95TT04W1,2018,91.827
Glebe_1_Magherafelt,95TT05S1,2018,94.776
Glebe_2_Magherafelt,95TT05S2,2018,54.41
Gulladuff,95TT06W1,2018,42.418
Knockcloghrim,95TT07W1,2018,18.882
Lecumpher,95TT08W1,2018,58.766
Lower Glenshane_1,95TT09S1,2018,18.244
Lower Glenshane_2,95TT09S2,2018,17.169
Maghera,95TT10W1,2018,67.622
Swatragh_1,95TT11S1,2018,21.789
Swatragh_2,95TT11S2,2018,17.42
Tobermore,95TT12W1,2018,38.02
Town Parks East_1,95TT13S1,2018,18.161
Town Parks East_2,95TT13S2,2018,23.102
Town Parks West,95TT14W1,2018,45.605
Upperlands,95TT15W1,2018,18.108
Valley,95TT16W1,2018,33.953
Dalriada,95UU06W1,2018,9.964
Glenariff,95UU09W1,2018,16.594
Knocklayd,95UU14W1,2018,6.276
Armoy_&_Moss-side and Moyarget,95UU99C1,2018,13.946
Ballylough_&_Bushmills,95UU99C2,2018,32.606
Bonamargy and Rathlin_&_Glenshesk,95UU99C3,2018,36.635
Carnmoon_&_Dunseverick,95UU99C4,2018,20.779
Glenaan_&_Glendun,95UU99C5,2018,19.187
