Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
s12000008,East Ayrshire,S12000008,,66,,http://statistics.data.gov.uk/id/statistical-geography/S12000008
s12000045,East Dunbartonshire,S12000045,,67,,http://statistics.data.gov.uk/id/statistical-geography/S12000045
s12000010,East Lothian,S12000010,,68,,http://statistics.data.gov.uk/id/statistical-geography/S12000010
e12000004,East Midlands,E12000004,,69,,http://statistics.data.gov.uk/id/statistical-geography/E12000004
s12000011,East Renfrewshire,S12000011,,70,,http://statistics.data.gov.uk/id/statistical-geography/S12000011
e06000011,East Riding of Yorkshire,E06000011,,71,,http://statistics.data.gov.uk/id/statistical-geography/E06000011
e10000011,East Sussex,E10000011,,72,,http://statistics.data.gov.uk/id/statistical-geography/E10000011
e12000006,East of England,E12000006,,73,,http://statistics.data.gov.uk/id/statistical-geography/E12000006
e09000010,Enfield,E09000010,,74,,http://statistics.data.gov.uk/id/statistical-geography/E09000010
e92000001,England,E92000001,,75,,http://statistics.data.gov.uk/id/statistical-geography/E92000001
e10000012,Essex,E10000012,,76,,http://statistics.data.gov.uk/id/statistical-geography/E10000012
s12000014,Falkirk,S12000014,,77,,http://statistics.data.gov.uk/id/statistical-geography/S12000014
n09000006,Fermanagh and Omagh,N09000006,,78,,http://statistics.data.gov.uk/id/statistical-geography/N09000006
s12000047,Fife,S12000047,,79,,http://statistics.data.gov.uk/id/statistical-geography/S12000047
w06000005,Flintshire,W06000005,,80,,http://statistics.data.gov.uk/id/statistical-geography/W06000005
e08000037,Gateshead,E08000037,,81,,http://statistics.data.gov.uk/id/statistical-geography/E08000037
s12000049,Glasgow City,S12000049,,82,,http://statistics.data.gov.uk/id/statistical-geography/S12000049
e10000013,Gloucestershire,E10000013,,83,,http://statistics.data.gov.uk/id/statistical-geography/E10000013
e47000001,Greater Manchester (Combined Authority),E47000001,,84,,http://statistics.data.gov.uk/id/statistical-geography/E47000001
e11000001,Greater Manchester (Metropolitan County),E11000001,,85,,http://statistics.data.gov.uk/id/statistical-geography/E11000001
e09000011,Greenwich,E09000011,,86,,http://statistics.data.gov.uk/id/statistical-geography/E09000011
w06000002,Gwynedd,W06000002,,87,,http://statistics.data.gov.uk/id/statistical-geography/W06000002
e09000012,Hackney,E09000012,,88,,http://statistics.data.gov.uk/id/statistical-geography/E09000012
e06000006,Halton,E06000006,,89,,http://statistics.data.gov.uk/id/statistical-geography/E06000006
e09000013,Hammersmith and Fulham,E09000013,,90,,http://statistics.data.gov.uk/id/statistical-geography/E09000013
e10000014,Hampshire,E10000014,,91,,http://statistics.data.gov.uk/id/statistical-geography/E10000014
e09000014,Haringey,E09000014,,92,,http://statistics.data.gov.uk/id/statistical-geography/E09000014
e09000015,Harrow,E09000015,,93,,http://statistics.data.gov.uk/id/statistical-geography/E09000015
e06000001,Hartlepool,E06000001,,94,,http://statistics.data.gov.uk/id/statistical-geography/E06000001
e09000016,Havering,E09000016,,95,,http://statistics.data.gov.uk/id/statistical-geography/E09000016
e06000019,"Herefordshire, County of",E06000019,,96,,http://statistics.data.gov.uk/id/statistical-geography/E06000019
e10000015,Hertfordshire,E10000015,,97,,http://statistics.data.gov.uk/id/statistical-geography/E10000015
s12000017,Highland,S12000017,,98,,http://statistics.data.gov.uk/id/statistical-geography/S12000017
e09000017,Hillingdon,E09000017,,99,,http://statistics.data.gov.uk/id/statistical-geography/E09000017
e09000018,Hounslow,E09000018,,100,,http://statistics.data.gov.uk/id/statistical-geography/E09000018
w11000025,Hywel Dda University Health Board,W11000025,,101,,http://statistics.data.gov.uk/id/statistical-geography/W11000025
s12000018,Inverclyde,S12000018,,102,,http://statistics.data.gov.uk/id/statistical-geography/S12000018
w06000001,Isle of Anglesey,W06000001,,103,,http://statistics.data.gov.uk/id/statistical-geography/W06000001
e06000046,Isle of Wight,E06000046,,104,,http://statistics.data.gov.uk/id/statistical-geography/E06000046
e06000053,Isles of Scilly,E06000053,,105,,http://statistics.data.gov.uk/id/statistical-geography/E06000053
e09000019,Islington,E09000019,,106,,http://statistics.data.gov.uk/id/statistical-geography/E09000019
e09000020,Kensington and Chelsea,E09000020,,107,,http://statistics.data.gov.uk/id/statistical-geography/E09000020
e10000016,Kent,E10000016,,108,,http://statistics.data.gov.uk/id/statistical-geography/E10000016
e06000010,"Kingston upon Hull, City of",E06000010,,109,,http://statistics.data.gov.uk/id/statistical-geography/E06000010
e09000021,Kingston upon Thames,E09000021,,110,,http://statistics.data.gov.uk/id/statistical-geography/E09000021
e08000034,Kirklees,E08000034,,111,,http://statistics.data.gov.uk/id/statistical-geography/E08000034
e08000011,Knowsley,E08000011,,112,,http://statistics.data.gov.uk/id/statistical-geography/E08000011
e09000022,Lambeth,E09000022,,113,,http://statistics.data.gov.uk/id/statistical-geography/E09000022
e10000017,Lancashire,E10000017,,114,,http://statistics.data.gov.uk/id/statistical-geography/E10000017
e08000035,Leeds,E08000035,,115,,http://statistics.data.gov.uk/id/statistical-geography/E08000035
e06000016,Leicester,E06000016,,116,,http://statistics.data.gov.uk/id/statistical-geography/E06000016
e10000018,Leicestershire,E10000018,,117,,http://statistics.data.gov.uk/id/statistical-geography/E10000018
e09000023,Lewisham,E09000023,,118,,http://statistics.data.gov.uk/id/statistical-geography/E09000023
e10000019,Lincolnshire,E10000019,,119,,http://statistics.data.gov.uk/id/statistical-geography/E10000019
n09000007,Lisburn and Castlereagh,N09000007,,120,,http://statistics.data.gov.uk/id/statistical-geography/N09000007
e08000012,Liverpool,E08000012,,121,,http://statistics.data.gov.uk/id/statistical-geography/E08000012
e47000004,Liverpool City Region,E47000004,,122,,http://statistics.data.gov.uk/id/statistical-geography/E47000004
e12000007,London,E12000007,,123,,http://statistics.data.gov.uk/id/statistical-geography/E12000007
e06000032,Luton,E06000032,,124,,http://statistics.data.gov.uk/id/statistical-geography/E06000032
e08000003,Manchester,E08000003,,125,,http://statistics.data.gov.uk/id/statistical-geography/E08000003
e06000035,Medway,E06000035,,126,,http://statistics.data.gov.uk/id/statistical-geography/E06000035
e11000002,Merseyside,E11000002,,127,,http://statistics.data.gov.uk/id/statistical-geography/E11000002
w06000024,Merthyr Tydfil,W06000024,,128,,http://statistics.data.gov.uk/id/statistical-geography/W06000024
e09000024,Merton,E09000024,,129,,http://statistics.data.gov.uk/id/statistical-geography/E09000024
n09000009,Mid Ulster,N09000009,,130,,http://statistics.data.gov.uk/id/statistical-geography/N09000009
n09000008,Mid and East Antrim,N09000008,,131,,http://statistics.data.gov.uk/id/statistical-geography/N09000008
e06000002,Middlesbrough,E06000002,,132,,http://statistics.data.gov.uk/id/statistical-geography/E06000002
s12000019,Midlothian,S12000019,,133,,http://statistics.data.gov.uk/id/statistical-geography/S12000019
e06000042,Milton Keynes,E06000042,,134,,http://statistics.data.gov.uk/id/statistical-geography/E06000042
w06000021,Monmouthshire,W06000021,,135,,http://statistics.data.gov.uk/id/statistical-geography/W06000021
s12000020,Moray,S12000020,,136,,http://statistics.data.gov.uk/id/statistical-geography/S12000020
s12000013,Na h-Eileanan Siar,S12000013,,137,,http://statistics.data.gov.uk/id/statistical-geography/S12000013
w06000012,Neath Port Talbot,W06000012,,138,,http://statistics.data.gov.uk/id/statistical-geography/W06000012
e08000021,Newcastle upon Tyne,E08000021,,139,,http://statistics.data.gov.uk/id/statistical-geography/E08000021
e09000025,Newham,E09000025,,140,,http://statistics.data.gov.uk/id/statistical-geography/E09000025
w06000022,Newport,W06000022,,141,,http://statistics.data.gov.uk/id/statistical-geography/W06000022
n09000010,"Newry, Mourne and Down",N09000010,,142,,http://statistics.data.gov.uk/id/statistical-geography/N09000010
e10000020,Norfolk,E10000020,,143,,http://statistics.data.gov.uk/id/statistical-geography/E10000020
s12000021,North Ayrshire,S12000021,,144,,http://statistics.data.gov.uk/id/statistical-geography/S12000021
e47000010,North East (Combined Authority),E47000010,,145,,http://statistics.data.gov.uk/id/statistical-geography/E47000010
e12000001,North East (Region),E12000001,,146,,http://statistics.data.gov.uk/id/statistical-geography/E12000001
e06000012,North East Lincolnshire,E06000012,,147,,http://statistics.data.gov.uk/id/statistical-geography/E06000012
s12000050,North Lanarkshire,S12000050,,148,,http://statistics.data.gov.uk/id/statistical-geography/S12000050
e06000013,North Lincolnshire,E06000013,,149,,http://statistics.data.gov.uk/id/statistical-geography/E06000013
e06000061,North Northamptonshire,E06000061,,150,,http://statistics.data.gov.uk/id/statistical-geography/E06000061
e06000024,North Somerset,E06000024,,151,,http://statistics.data.gov.uk/id/statistical-geography/E06000024
e08000022,North Tyneside,E08000022,,152,,http://statistics.data.gov.uk/id/statistical-geography/E08000022
e12000002,North West,E12000002,,153,,http://statistics.data.gov.uk/id/statistical-geography/E12000002
e10000023,North Yorkshire,E10000023,,154,,http://statistics.data.gov.uk/id/statistical-geography/E10000023
e47000011,North of Tyne,E47000011,,155,,http://statistics.data.gov.uk/id/statistical-geography/E47000011
n92000002,Northern Ireland,N92000002,,156,,http://statistics.data.gov.uk/id/statistical-geography/N92000002
e06000057,Northumberland,E06000057,,157,,http://statistics.data.gov.uk/id/statistical-geography/E06000057
e06000018,Nottingham,E06000018,,158,,http://statistics.data.gov.uk/id/statistical-geography/E06000018
e10000024,Nottinghamshire,E10000024,,159,,http://statistics.data.gov.uk/id/statistical-geography/E10000024
e08000004,Oldham,E08000004,,160,,http://statistics.data.gov.uk/id/statistical-geography/E08000004
s12000023,Orkney Islands,S12000023,,161,,http://statistics.data.gov.uk/id/statistical-geography/S12000023
e10000025,Oxfordshire,E10000025,,162,,http://statistics.data.gov.uk/id/statistical-geography/E10000025
w06000009,Pembrokeshire,W06000009,,163,,http://statistics.data.gov.uk/id/statistical-geography/W06000009
s12000048,Perth and Kinross,S12000048,,164,,http://statistics.data.gov.uk/id/statistical-geography/S12000048
e06000031,Peterborough,E06000031,,165,,http://statistics.data.gov.uk/id/statistical-geography/E06000031
e06000026,Plymouth,E06000026,,166,,http://statistics.data.gov.uk/id/statistical-geography/E06000026
e06000044,Portsmouth,E06000044,,167,,http://statistics.data.gov.uk/id/statistical-geography/E06000044
w06000023,Powys,W06000023,,168,,http://statistics.data.gov.uk/id/statistical-geography/W06000023
w11000024,Powys Teaching Health Board,W11000024,,169,,http://statistics.data.gov.uk/id/statistical-geography/W11000024
e06000038,Reading,E06000038,,170,,http://statistics.data.gov.uk/id/statistical-geography/E06000038
e09000026,Redbridge,E09000026,,171,,http://statistics.data.gov.uk/id/statistical-geography/E09000026
e06000003,Redcar and Cleveland,E06000003,,172,,http://statistics.data.gov.uk/id/statistical-geography/E06000003
s12000038,Renfrewshire,S12000038,,173,,http://statistics.data.gov.uk/id/statistical-geography/S12000038
w06000016,Rhondda Cynon Taf,W06000016,,174,,http://statistics.data.gov.uk/id/statistical-geography/W06000016
e09000027,Richmond upon Thames,E09000027,,175,,http://statistics.data.gov.uk/id/statistical-geography/E09000027
e08000005,Rochdale,E08000005,,176,,http://statistics.data.gov.uk/id/statistical-geography/E08000005
e08000018,Rotherham,E08000018,,177,,http://statistics.data.gov.uk/id/statistical-geography/E08000018
e06000017,Rutland,E06000017,,178,,http://statistics.data.gov.uk/id/statistical-geography/E06000017
e08000006,Salford,E08000006,,179,,http://statistics.data.gov.uk/id/statistical-geography/E08000006
e08000028,Sandwell,E08000028,,180,,http://statistics.data.gov.uk/id/statistical-geography/E08000028
s92000003,Scotland,S92000003,,181,,http://statistics.data.gov.uk/id/statistical-geography/S92000003
s12000026,Scottish Borders,S12000026,,182,,http://statistics.data.gov.uk/id/statistical-geography/S12000026
e08000014,Sefton,E08000014,,183,,http://statistics.data.gov.uk/id/statistical-geography/E08000014
e08000019,Sheffield,E08000019,,184,,http://statistics.data.gov.uk/id/statistical-geography/E08000019
s12000027,Shetland Islands,S12000027,,185,,http://statistics.data.gov.uk/id/statistical-geography/S12000027
e06000051,Shropshire,E06000051,,186,,http://statistics.data.gov.uk/id/statistical-geography/E06000051
e06000039,Slough,E06000039,,187,,http://statistics.data.gov.uk/id/statistical-geography/E06000039
e08000029,Solihull,E08000029,,188,,http://statistics.data.gov.uk/id/statistical-geography/E08000029
e10000027,Somerset,E10000027,,189,,http://statistics.data.gov.uk/id/statistical-geography/E10000027
s12000028,South Ayrshire,S12000028,,190,,http://statistics.data.gov.uk/id/statistical-geography/S12000028
e12000008,South East,E12000008,,191,,http://statistics.data.gov.uk/id/statistical-geography/E12000008
e06000025,South Gloucestershire,E06000025,,192,,http://statistics.data.gov.uk/id/statistical-geography/E06000025
s12000029,South Lanarkshire,S12000029,,193,,http://statistics.data.gov.uk/id/statistical-geography/S12000029
e08000023,South Tyneside,E08000023,,194,,http://statistics.data.gov.uk/id/statistical-geography/E08000023
e12000009,South West,E12000009,,195,,http://statistics.data.gov.uk/id/statistical-geography/E12000009
e47000002,South Yorkshire (Combined Authority),E47000002,,196,,http://statistics.data.gov.uk/id/statistical-geography/E47000002
e11000003,South Yorkshire (Metropolitan County),E11000003,,197,,http://statistics.data.gov.uk/id/statistical-geography/E11000003
e06000045,Southampton,E06000045,,198,,http://statistics.data.gov.uk/id/statistical-geography/E06000045
e06000033,Southend-on-Sea,E06000033,,199,,http://statistics.data.gov.uk/id/statistical-geography/E06000033
e09000028,Southwark,E09000028,,200,,http://statistics.data.gov.uk/id/statistical-geography/E09000028
e08000013,St. Helens,E08000013,,201,,http://statistics.data.gov.uk/id/statistical-geography/E08000013
e10000028,Staffordshire,E10000028,,202,,http://statistics.data.gov.uk/id/statistical-geography/E10000028
s12000030,Stirling,S12000030,,203,,http://statistics.data.gov.uk/id/statistical-geography/S12000030
e08000007,Stockport,E08000007,,204,,http://statistics.data.gov.uk/id/statistical-geography/E08000007
e06000004,Stockton-on-Tees,E06000004,,205,,http://statistics.data.gov.uk/id/statistical-geography/E06000004
e06000021,Stoke-on-Trent,E06000021,,206,,http://statistics.data.gov.uk/id/statistical-geography/E06000021
e10000029,Suffolk,E10000029,,207,,http://statistics.data.gov.uk/id/statistical-geography/E10000029
e08000024,Sunderland,E08000024,,208,,http://statistics.data.gov.uk/id/statistical-geography/E08000024
e10000030,Surrey,E10000030,,209,,http://statistics.data.gov.uk/id/statistical-geography/E10000030
e09000029,Sutton,E09000029,,210,,http://statistics.data.gov.uk/id/statistical-geography/E09000029
w06000011,Swansea,W06000011,,211,,http://statistics.data.gov.uk/id/statistical-geography/W06000011
w11000031,Swansea Bay University Health Board,W11000031,,212,,http://statistics.data.gov.uk/id/statistical-geography/W11000031
e06000030,Swindon,E06000030,,213,,http://statistics.data.gov.uk/id/statistical-geography/E06000030
e08000008,Tameside,E08000008,,214,,http://statistics.data.gov.uk/id/statistical-geography/E08000008
e47000006,Tees Valley,E47000006,,215,,http://statistics.data.gov.uk/id/statistical-geography/E47000006
e06000020,Telford and Wrekin,E06000020,,216,,http://statistics.data.gov.uk/id/statistical-geography/E06000020
e06000034,Thurrock,E06000034,,217,,http://statistics.data.gov.uk/id/statistical-geography/E06000034
e06000027,Torbay,E06000027,,218,,http://statistics.data.gov.uk/id/statistical-geography/E06000027
w06000020,Torfaen,W06000020,,219,,http://statistics.data.gov.uk/id/statistical-geography/W06000020
e09000030,Tower Hamlets,E09000030,,220,,http://statistics.data.gov.uk/id/statistical-geography/E09000030
e08000009,Trafford,E08000009,,221,,http://statistics.data.gov.uk/id/statistical-geography/E08000009
e11000007,Tyne and Wear,E11000007,,222,,http://statistics.data.gov.uk/id/statistical-geography/E11000007
k02000001,United Kingdom,K02000001,,223,,http://statistics.data.gov.uk/id/statistical-geography/K02000001
w06000014,Vale of Glamorgan,W06000014,,224,,http://statistics.data.gov.uk/id/statistical-geography/W06000014
e08000036,Wakefield,E08000036,,225,,http://statistics.data.gov.uk/id/statistical-geography/E08000036
w92000004,Wales,W92000004,,226,,http://statistics.data.gov.uk/id/statistical-geography/W92000004
e08000030,Walsall,E08000030,,227,,http://statistics.data.gov.uk/id/statistical-geography/E08000030
e09000031,Waltham Forest,E09000031,,228,,http://statistics.data.gov.uk/id/statistical-geography/E09000031
e09000032,Wandsworth,E09000032,,229,,http://statistics.data.gov.uk/id/statistical-geography/E09000032
e06000007,Warrington,E06000007,,230,,http://statistics.data.gov.uk/id/statistical-geography/E06000007
e10000031,Warwickshire,E10000031,,231,,http://statistics.data.gov.uk/id/statistical-geography/E10000031
e06000037,West Berkshire,E06000037,,232,,http://statistics.data.gov.uk/id/statistical-geography/E06000037
s12000039,West Dunbartonshire,S12000039,,233,,http://statistics.data.gov.uk/id/statistical-geography/S12000039
s12000040,West Lothian,S12000040,,234,,http://statistics.data.gov.uk/id/statistical-geography/S12000040
e47000007,West Midlands (Combined Authority),E47000007,,235,,http://statistics.data.gov.uk/id/statistical-geography/E47000007
e11000005,West Midlands (Metropolitan County),E11000005,,236,,http://statistics.data.gov.uk/id/statistical-geography/E11000005
e12000005,West Midlands (Region),E12000005,,237,,http://statistics.data.gov.uk/id/statistical-geography/E12000005
e06000062,West Northamptonshire,E06000062,,238,,http://statistics.data.gov.uk/id/statistical-geography/E06000062
e10000032,West Sussex,E10000032,,239,,http://statistics.data.gov.uk/id/statistical-geography/E10000032
e47000003,West Yorkshire (Combined Authority),E47000003,,240,,http://statistics.data.gov.uk/id/statistical-geography/E47000003
e11000006,West Yorkshire (Metropolitan County),E11000006,,241,,http://statistics.data.gov.uk/id/statistical-geography/E11000006
e47000009,West of England,E47000009,,242,,http://statistics.data.gov.uk/id/statistical-geography/E47000009
e09000033,Westminster,E09000033,,243,,http://statistics.data.gov.uk/id/statistical-geography/E09000033
e08000010,Wigan,E08000010,,244,,http://statistics.data.gov.uk/id/statistical-geography/E08000010
e06000054,Wiltshire,E06000054,,245,,http://statistics.data.gov.uk/id/statistical-geography/E06000054
e06000040,Windsor and Maidenhead,E06000040,,246,,http://statistics.data.gov.uk/id/statistical-geography/E06000040
e08000015,Wirral,E08000015,,247,,http://statistics.data.gov.uk/id/statistical-geography/E08000015
e06000041,Wokingham,E06000041,,248,,http://statistics.data.gov.uk/id/statistical-geography/E06000041
e08000031,Wolverhampton,E08000031,,249,,http://statistics.data.gov.uk/id/statistical-geography/E08000031
e10000034,Worcestershire,E10000034,,250,,http://statistics.data.gov.uk/id/statistical-geography/E10000034
w06000006,Wrexham,W06000006,,251,,http://statistics.data.gov.uk/id/statistical-geography/W06000006
e06000014,York,E06000014,,252,,http://statistics.data.gov.uk/id/statistical-geography/E06000014
e12000003,Yorkshire and The Humber,E12000003,,253,,http://statistics.data.gov.uk/id/statistical-geography/E12000003
