AREACD,AREANM,Geography,Indicator,Observation,Unit,Measure,Period,Lower_confidence_interval_95,Upper_confidence_interval_95,Observation_status
s12000040,west-lothian,local-authority-district,apprenticeships-starts-scotland,683.8078169,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000040,west-lothian,local-authority-district,apprenticeships-starts-scotland,568.3943361,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000040,west-lothian,local-authority-district,apprenticeships-starts-scotland,669.1238226,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000040,west-lothian,local-authority-district,apprenticeships-starts-scotland,586.0728915,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000040,west-lothian,local-authority-district,apprenticeships-starts-scotland,552.6109633,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000040,west-lothian,local-authority-district,apprenticeships-starts-scotland,596.1516598,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000040,west-lothian,local-authority-district,apprenticeships-starts-scotland,735.6445697,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000040,west-lothian,local-authority-district,apprenticeships-starts-scotland,578.4130377,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s92000003,scotland,nation,apprenticeships-achievements-scotland,466.663688,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s92000003,scotland,nation,apprenticeships-achievements-scotland,444.095787,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s92000003,scotland,nation,apprenticeships-achievements-scotland,435.5002443,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s92000003,scotland,nation,apprenticeships-achievements-scotland,419.1940147,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s92000003,scotland,nation,apprenticeships-achievements-scotland,336.3845743,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s92000003,scotland,nation,apprenticeships-achievements-scotland,486.162678,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s92000003,scotland,nation,apprenticeships-achievements-scotland,393.3093815,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s92000003,scotland,nation,apprenticeships-achievements-scotland,453.4829923,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s92000003,scotland,nation,apprenticeships-achievements-scotland,457.0916524,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s92000003,scotland,nation,apprenticeships-achievements-scotland,436.4878058,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s92000003,scotland,nation,apprenticeships-achievements-scotland,438.2126295,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s92000003,scotland,nation,apprenticeships-achievements-scotland,485.4077731,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000033,aberdeen-city,local-authority-district,apprenticeships-achievements-scotland,238.4214271,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000033,aberdeen-city,local-authority-district,apprenticeships-achievements-scotland,291.3252154,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000033,aberdeen-city,local-authority-district,apprenticeships-achievements-scotland,282.4177897,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000033,aberdeen-city,local-authority-district,apprenticeships-achievements-scotland,281.2574486,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000033,aberdeen-city,local-authority-district,apprenticeships-achievements-scotland,281.4919071,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000033,aberdeen-city,local-authority-district,apprenticeships-achievements-scotland,308.9926415,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000033,aberdeen-city,local-authority-district,apprenticeships-achievements-scotland,377.7113911,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000033,aberdeen-city,local-authority-district,apprenticeships-achievements-scotland,319.5360653,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000033,aberdeen-city,local-authority-district,apprenticeships-achievements-scotland,350.9929959,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000033,aberdeen-city,local-authority-district,apprenticeships-achievements-scotland,358.3819238,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000033,aberdeen-city,local-authority-district,apprenticeships-achievements-scotland,394.783442,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000033,aberdeen-city,local-authority-district,apprenticeships-achievements-scotland,315.5532576,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000034,aberdeenshire,local-authority-district,apprenticeships-achievements-scotland,296.5086227,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000034,aberdeenshire,local-authority-district,apprenticeships-achievements-scotland,369.2922823,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000034,aberdeenshire,local-authority-district,apprenticeships-achievements-scotland,416.9578276,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000034,aberdeenshire,local-authority-district,apprenticeships-achievements-scotland,399.0411863,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000034,aberdeenshire,local-authority-district,apprenticeships-achievements-scotland,339.3338243,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000034,aberdeenshire,local-authority-district,apprenticeships-achievements-scotland,407.2001238,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000034,aberdeenshire,local-authority-district,apprenticeships-achievements-scotland,451.7910955,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000034,aberdeenshire,local-authority-district,apprenticeships-achievements-scotland,400.2929883,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000034,aberdeenshire,local-authority-district,apprenticeships-achievements-scotland,458.9205593,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000034,aberdeenshire,local-authority-district,apprenticeships-achievements-scotland,442.8123987,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000034,aberdeenshire,local-authority-district,apprenticeships-achievements-scotland,388.5129512,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000034,aberdeenshire,local-authority-district,apprenticeships-achievements-scotland,414.4674912,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000041,angus,local-authority-district,apprenticeships-achievements-scotland,550.3030805,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000041,angus,local-authority-district,apprenticeships-achievements-scotland,477.8947804,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000041,angus,local-authority-district,apprenticeships-achievements-scotland,477.1338775,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000041,angus,local-authority-district,apprenticeships-achievements-scotland,486.8650037,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000041,angus,local-authority-district,apprenticeships-achievements-scotland,340.6553461,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000041,angus,local-authority-district,apprenticeships-achievements-scotland,508.2763118,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000041,angus,local-authority-district,apprenticeships-achievements-scotland,547.6089804,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000041,angus,local-authority-district,apprenticeships-achievements-scotland,531.9148936,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000041,angus,local-authority-district,apprenticeships-achievements-scotland,499.060411,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000041,angus,local-authority-district,apprenticeships-achievements-scotland,563.7373623,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000041,angus,local-authority-district,apprenticeships-achievements-scotland,508.6659691,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000041,angus,local-authority-district,apprenticeships-achievements-scotland,548.6542443,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000035,argyll-and-bute,local-authority-district,apprenticeships-achievements-scotland,271.571079,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000035,argyll-and-bute,local-authority-district,apprenticeships-achievements-scotland,355.2444957,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000035,argyll-and-bute,local-authority-district,apprenticeships-achievements-scotland,330.0592516,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000035,argyll-and-bute,local-authority-district,apprenticeships-achievements-scotland,274.4957632,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000035,argyll-and-bute,local-authority-district,apprenticeships-achievements-scotland,313.3006757,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000035,argyll-and-bute,local-authority-district,apprenticeships-achievements-scotland,473.0928445,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000035,argyll-and-bute,local-authority-district,apprenticeships-achievements-scotland,312.8174964,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000035,argyll-and-bute,local-authority-district,apprenticeships-achievements-scotland,335.5481285,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000035,argyll-and-bute,local-authority-district,apprenticeships-achievements-scotland,389.9051943,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000035,argyll-and-bute,local-authority-district,apprenticeships-achievements-scotland,306.2338561,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000035,argyll-and-bute,local-authority-district,apprenticeships-achievements-scotland,380.4675464,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000035,argyll-and-bute,local-authority-district,apprenticeships-achievements-scotland,356.3545462,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000036,city-of-edinburgh,local-authority-district,apprenticeships-achievements-scotland,272.6323999,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000036,city-of-edinburgh,local-authority-district,apprenticeships-achievements-scotland,272.1854615,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000036,city-of-edinburgh,local-authority-district,apprenticeships-achievements-scotland,255.9006268,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000036,city-of-edinburgh,local-authority-district,apprenticeships-achievements-scotland,248.1366539,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000036,city-of-edinburgh,local-authority-district,apprenticeships-achievements-scotland,313.8266704,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000036,city-of-edinburgh,local-authority-district,apprenticeships-achievements-scotland,212.1176527,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000036,city-of-edinburgh,local-authority-district,apprenticeships-achievements-scotland,302.567924,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000036,city-of-edinburgh,local-authority-district,apprenticeships-achievements-scotland,260.2256245,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000036,city-of-edinburgh,local-authority-district,apprenticeships-achievements-scotland,273.8487717,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000036,city-of-edinburgh,local-authority-district,apprenticeships-achievements-scotland,268.1790205,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000036,city-of-edinburgh,local-authority-district,apprenticeships-achievements-scotland,265.1414905,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000036,city-of-edinburgh,local-authority-district,apprenticeships-achievements-scotland,307.959848,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000005,clackmannanshire,local-authority-district,apprenticeships-achievements-scotland,474.3064714,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000005,clackmannanshire,local-authority-district,apprenticeships-achievements-scotland,488.188612,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000005,clackmannanshire,local-authority-district,apprenticeships-achievements-scotland,548.1615683,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000005,clackmannanshire,local-authority-district,apprenticeships-achievements-scotland,544.1763785,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000005,clackmannanshire,local-authority-district,apprenticeships-achievements-scotland,439.338408,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000005,clackmannanshire,local-authority-district,apprenticeships-achievements-scotland,542.44897,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000005,clackmannanshire,local-authority-district,apprenticeships-achievements-scotland,609.0276639,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000005,clackmannanshire,local-authority-district,apprenticeships-achievements-scotland,561.3886736,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000005,clackmannanshire,local-authority-district,apprenticeships-achievements-scotland,561.2304802,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000005,clackmannanshire,local-authority-district,apprenticeships-achievements-scotland,547.9581473,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000005,clackmannanshire,local-authority-district,apprenticeships-achievements-scotland,551.4140338,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000005,clackmannanshire,local-authority-district,apprenticeships-achievements-scotland,698.9070782,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000006,dumfries-and-galloway,local-authority-district,apprenticeships-achievements-scotland,467.6331624,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000006,dumfries-and-galloway,local-authority-district,apprenticeships-achievements-scotland,438.5575253,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000006,dumfries-and-galloway,local-authority-district,apprenticeships-achievements-scotland,408.3315814,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000006,dumfries-and-galloway,local-authority-district,apprenticeships-achievements-scotland,382.1573713,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000006,dumfries-and-galloway,local-authority-district,apprenticeships-achievements-scotland,196.8248826,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000006,dumfries-and-galloway,local-authority-district,apprenticeships-achievements-scotland,476.1290946,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000006,dumfries-and-galloway,local-authority-district,apprenticeships-achievements-scotland,463.6747837,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000006,dumfries-and-galloway,local-authority-district,apprenticeships-achievements-scotland,522.3827032,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000006,dumfries-and-galloway,local-authority-district,apprenticeships-achievements-scotland,488.4879151,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000006,dumfries-and-galloway,local-authority-district,apprenticeships-achievements-scotland,475.4156911,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000006,dumfries-and-galloway,local-authority-district,apprenticeships-achievements-scotland,602.2041147,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000006,dumfries-and-galloway,local-authority-district,apprenticeships-achievements-scotland,495.303023,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000042,dundee-city,local-authority-district,apprenticeships-achievements-scotland,271.0920909,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000042,dundee-city,local-authority-district,apprenticeships-achievements-scotland,429.5240431,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000042,dundee-city,local-authority-district,apprenticeships-achievements-scotland,390.7640465,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000042,dundee-city,local-authority-district,apprenticeships-achievements-scotland,363.3947796,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000042,dundee-city,local-authority-district,apprenticeships-achievements-scotland,314.7587796,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000042,dundee-city,local-authority-district,apprenticeships-achievements-scotland,438.9214612,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000042,dundee-city,local-authority-district,apprenticeships-achievements-scotland,442.6975253,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000042,dundee-city,local-authority-district,apprenticeships-achievements-scotland,456.6618184,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000042,dundee-city,local-authority-district,apprenticeships-achievements-scotland,436.9462313,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000042,dundee-city,local-authority-district,apprenticeships-achievements-scotland,483.781941,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000042,dundee-city,local-authority-district,apprenticeships-achievements-scotland,484.5503908,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000042,dundee-city,local-authority-district,apprenticeships-achievements-scotland,411.781014,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000008,east-ayrshire,local-authority-district,apprenticeships-achievements-scotland,651.8191227,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000008,east-ayrshire,local-authority-district,apprenticeships-achievements-scotland,624.9502428,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000008,east-ayrshire,local-authority-district,apprenticeships-achievements-scotland,540.8431555,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000008,east-ayrshire,local-authority-district,apprenticeships-achievements-scotland,428.0599284,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000008,east-ayrshire,local-authority-district,apprenticeships-achievements-scotland,535.5340853,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000008,east-ayrshire,local-authority-district,apprenticeships-achievements-scotland,396.1528047,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000008,east-ayrshire,local-authority-district,apprenticeships-achievements-scotland,572.6085612,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000008,east-ayrshire,local-authority-district,apprenticeships-achievements-scotland,631.4386858,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000008,east-ayrshire,local-authority-district,apprenticeships-achievements-scotland,450.132655,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000008,east-ayrshire,local-authority-district,apprenticeships-achievements-scotland,558.0279708,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000008,east-ayrshire,local-authority-district,apprenticeships-achievements-scotland,553.3338613,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000008,east-ayrshire,local-authority-district,apprenticeships-achievements-scotland,494.3114162,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000045,east-dunbartonshire,local-authority-district,apprenticeships-achievements-scotland,325.1706589,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000045,east-dunbartonshire,local-authority-district,apprenticeships-achievements-scotland,440.4257449,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000045,east-dunbartonshire,local-authority-district,apprenticeships-achievements-scotland,340.3289847,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000045,east-dunbartonshire,local-authority-district,apprenticeships-achievements-scotland,324.1581357,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000045,east-dunbartonshire,local-authority-district,apprenticeships-achievements-scotland,407.232267,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000045,east-dunbartonshire,local-authority-district,apprenticeships-achievements-scotland,271.7905876,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000045,east-dunbartonshire,local-authority-district,apprenticeships-achievements-scotland,364.3981858,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000045,east-dunbartonshire,local-authority-district,apprenticeships-achievements-scotland,380.4013576,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000045,east-dunbartonshire,local-authority-district,apprenticeships-achievements-scotland,349.2131439,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000045,east-dunbartonshire,local-authority-district,apprenticeships-achievements-scotland,386.9054256,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000045,east-dunbartonshire,local-authority-district,apprenticeships-achievements-scotland,343.7003202,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000045,east-dunbartonshire,local-authority-district,apprenticeships-achievements-scotland,333.4980237,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000010,east-lothian,local-authority-district,apprenticeships-achievements-scotland,485.364237,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000010,east-lothian,local-authority-district,apprenticeships-achievements-scotland,465.0516368,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000010,east-lothian,local-authority-district,apprenticeships-achievements-scotland,470.2109449,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000010,east-lothian,local-authority-district,apprenticeships-achievements-scotland,394.5378428,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000010,east-lothian,local-authority-district,apprenticeships-achievements-scotland,464.3385717,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000010,east-lothian,local-authority-district,apprenticeships-achievements-scotland,337.3095653,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000010,east-lothian,local-authority-district,apprenticeships-achievements-scotland,448.296129,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000010,east-lothian,local-authority-district,apprenticeships-achievements-scotland,420.9596018,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000010,east-lothian,local-authority-district,apprenticeships-achievements-scotland,410.4337191,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000010,east-lothian,local-authority-district,apprenticeships-achievements-scotland,382.1974568,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000010,east-lothian,local-authority-district,apprenticeships-achievements-scotland,339.3460969,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000010,east-lothian,local-authority-district,apprenticeships-achievements-scotland,493.9909206,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000011,east-renfrewshire,local-authority-district,apprenticeships-achievements-scotland,279.0320126,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000011,east-renfrewshire,local-authority-district,apprenticeships-achievements-scotland,291.7152859,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000011,east-renfrewshire,local-authority-district,apprenticeships-achievements-scotland,245.7192111,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000011,east-renfrewshire,local-authority-district,apprenticeships-achievements-scotland,238.9920769,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000011,east-renfrewshire,local-authority-district,apprenticeships-achievements-scotland,215.255763,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000011,east-renfrewshire,local-authority-district,apprenticeships-achievements-scotland,348.1584252,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000011,east-renfrewshire,local-authority-district,apprenticeships-achievements-scotland,320.2477983,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000011,east-renfrewshire,local-authority-district,apprenticeships-achievements-scotland,286.9952785,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000011,east-renfrewshire,local-authority-district,apprenticeships-achievements-scotland,300.9641506,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000011,east-renfrewshire,local-authority-district,apprenticeships-achievements-scotland,285.3888926,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000011,east-renfrewshire,local-authority-district,apprenticeships-achievements-scotland,309.9411247,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000011,east-renfrewshire,local-authority-district,apprenticeships-achievements-scotland,322.7626383,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000014,falkirk,local-authority-district,apprenticeships-achievements-scotland,535.3919888,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000014,falkirk,local-authority-district,apprenticeships-achievements-scotland,567.2425038,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000014,falkirk,local-authority-district,apprenticeships-achievements-scotland,554.410568,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000014,falkirk,local-authority-district,apprenticeships-achievements-scotland,520.7264324,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000014,falkirk,local-authority-district,apprenticeships-achievements-scotland,412.2927126,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000014,falkirk,local-authority-district,apprenticeships-achievements-scotland,624.3835824,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000014,falkirk,local-authority-district,apprenticeships-achievements-scotland,554.1810985,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000014,falkirk,local-authority-district,apprenticeships-achievements-scotland,579.2200041,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000014,falkirk,local-authority-district,apprenticeships-achievements-scotland,540.2493459,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000014,falkirk,local-authority-district,apprenticeships-achievements-scotland,539.0397822,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000014,falkirk,local-authority-district,apprenticeships-achievements-scotland,642.1256144,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000014,falkirk,local-authority-district,apprenticeships-achievements-scotland,645.7164178,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000015,fife,local-authority-district,apprenticeships-achievements-scotland,425.2183911,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000015,fife,local-authority-district,apprenticeships-achievements-scotland,416.9954537,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000015,fife,local-authority-district,apprenticeships-achievements-scotland,432.1788799,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000015,fife,local-authority-district,apprenticeships-achievements-scotland,445.0557548,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000015,fife,local-authority-district,apprenticeships-achievements-scotland,471.5824975,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000047,fife,local-authority-district,apprenticeships-achievements-scotland,464.8419217,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000047,fife,local-authority-district,apprenticeships-achievements-scotland,483.1150179,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000047,fife,local-authority-district,apprenticeships-achievements-scotland,403.2062808,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000047,fife,local-authority-district,apprenticeships-achievements-scotland,491.1485496,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000047,fife,local-authority-district,apprenticeships-achievements-scotland,321.8347504,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000047,fife,local-authority-district,apprenticeships-achievements-scotland,480.1905146,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000047,fife,local-authority-district,apprenticeships-achievements-scotland,373.8348059,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000046,glasgow-city,local-authority-district,apprenticeships-achievements-scotland,478.8146713,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000046,glasgow-city,local-authority-district,apprenticeships-achievements-scotland,437.5068171,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000046,glasgow-city,local-authority-district,apprenticeships-achievements-scotland,411.7402257,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000046,glasgow-city,local-authority-district,apprenticeships-achievements-scotland,433.1961711,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000046,glasgow-city,local-authority-district,apprenticeships-achievements-scotland,414.7463613,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000046,glasgow-city,local-authority-district,apprenticeships-achievements-scotland,454.9508315,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
